"LNGS Time","PUR_TE281_TFEOUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_DPT288_PMON_A.PI","PUR_TE278_TFILTEROUTLET.PI"
"2021-04-21 00:05:05",-96.7818756103516,-96.3668212890625,123.981384277344,16.0860595703125
"2021-04-21 01:05:05",-96.8001861572266,-96.4644775390625,118.204917907715,16.0677490234375
"2021-04-21 02:05:05",-96.7513580322266,-96.3729248046875,115.900192260742,16.0494384765625
"2021-04-21 03:05:05",-96.7757720947266,-96.3851318359375,121.417861938477,16.0372314453125
"2021-04-21 04:05:05",-96.7574615478516,-96.4156494140625,121.98917388916,16.0250244140625
"2021-04-21 05:05:05",-96.7513580322266,-96.3668212890625,115.568161010742,15.9945068359375
"2021-04-21 06:05:05",-96.7391510009766,-96.4705810546875,122.83390045166,15.9945068359375
"2021-04-21 07:05:05",-96.7391510009766,-96.3424072265625,117.951011657715,15.9945068359375
"2021-04-21 08:05:05",-96.7452545166016,-96.4156494140625,118.986190795898,15.9761962890625
"2021-04-21 09:05:05",-96.7574615478516,-96.3973388671875,120.768432617188,16.2813720703125
"2021-04-21 10:05:05",-96.8307037353516,-96.3668212890625,127.482414245605,15.5367431640625
"2021-04-21 11:05:05",-96.7574615478516,-96.4705810546875,121.84268951416,-79.2156829833984
"2021-04-21 12:05:05",-93.7300720214844,-96.2386474609375,90.0697326660156,-98.1063613891602
"2021-04-21 13:05:05",-96.3240966796875,-96.2874755859375,95.9047698974609,-100.004577636719
"2021-04-21 14:05:05",-96.3729248046875,-96.2813720703125,96.6128158569336,-100.047302246094
"2021-04-21 15:05:05",-96.4217529296875,-96.3118896484375,95.1967620849609,-100.053405761719
"2021-04-21 16:05:05",-96.4156494140625,-96.3668212890625,94.4887542724609,-100.041198730469
"2021-04-21 17:05:05",-96.3363037109375,-96.3424072265625,93.8783874511719,-100.053405761719
"2021-04-21 18:05:05",-96.4217529296875,-96.2935791015625,93.3021926879883,-100.047302246094
"2021-04-21 19:05:05",-96.3546142578125,-96.2569580078125,96.25634765625,-100.004577636719
"2021-04-21 20:05:05",-96.3546142578125,-96.2630615234375,93.0238723754883,-100.041198730469
"2021-04-21 21:05:05",-96.3424072265625,-96.2264404296875,94.0004577636719,-99.9740600585938
"2021-04-21 22:05:05",-96.3668212890625,-96.1043701171875,94.4155120849609,-100.047302246094
"2021-04-21 23:05:05",-96.4644775390625,-96.2020263671875,94.0102233886719,-99.9679565429688
"2021-04-22 00:05:05",-96.5011138916016,-96.3057861328125,96.47607421875,-100.022888183594
"2021-04-22 01:05:05",-96.4766845703125,-96.2569580078125,95.7192230224609,-100.016784667969
"2021-04-22 02:05:05",-96.5011138916016,-96.1654052734375,94.4008636474609,-100.028991699219
"2021-04-22 03:05:05",-96.5438385009766,-96.2935791015625,98.4927215576172,-100.065612792969
"2021-04-22 04:05:05",-96.5011138916016,-96.1898193359375,96.7104721069336,-100.022888183594
"2021-04-22 05:05:05",-96.5682525634766,-96.2325439453125,95.9291839599609,-100.114440917969
"2021-04-22 06:05:05",-96.5255279541016,-96.3057861328125,99.7378540039063,-100.041198730469
"2021-04-22 07:05:05",-96.4766845703125,-96.2813720703125,94.2690277099609,-100.004577636719
"2021-04-22 08:05:05",-96.4889068603516,-96.1409912109375,95.5971527099609,-100.004577636719
