"LNGS Time","PUR_PT275_PPUMPOUTLET.PI","PUR_PT271_PHEOUTLET.PI","PUR_PT276_PPUMPOUTLET.PI","PUR_DPT288_PMON_A.PI","PUR_P271_P271_PUB_FMON.PI","PUR_P272_P272_PUB_FMON.PI","PUR_PCV287SET_AO.PI","PUR_FCV286SET_AO.PI","PUR_TE288_THEOUTLET.PI","PUR_TE272_TPUMPOUTLET.PI"
"2020-01-31 08:36:00",4.38793325424194,2.92239570617676,3.07363152503967,94.5717620849609,38,0,13,20,-95.9517822265625,-95.255973815918
"2020-01-31 08:37:00",4.39003705978394,2.9189760684967,3.07678771018982,94.6596527099609,38,0,13,20,-96.7025299072266,-94.8653335571289
"2020-01-31 08:38:00",4.38661813735962,2.92292189598083,3.07889175415039,93.7319030761719,38,0,13,20,-97.1053619384766,-94.4808120727539
"2020-01-31 08:39:00",4.38214683532715,2.92029118537903,3.07810282707214,91.7152786254883,38,0,13,20,-94.8897476196289,-94.7737808227539
"2020-01-31 08:40:00",4.38872194290161,2.91976499557495,3.07678771018982,93.0824661254883,38,0,13,20,-95.255973815918,-95.249870300293
"2020-01-31 08:41:00",4.39003705978394,2.92029118537903,3.0754725933075,93.1215286254883,38,0,13,20,-96.2996826171875,-95.066764831543
"2020-01-31 08:42:00",4.38872194290161,2.91766095161438,3.08467817306519,94.8891448974609,38,0,13,20,-97.6668930053711,-94.5845718383789
"2020-01-31 08:43:00",4.38083171844482,2.91845011711121,3.08073282241821,91.8373489379883,38,0,13,20,-95.005729675293,-94.8042984008789
"2020-01-31 08:44:00",4.38398790359497,2.91976499557495,3.07889175415039,93.7172546386719,38,0,13,20,-95.152214050293,-95.115592956543
"2020-01-31 08:45:00",4.38609218597412,2.91845011711121,3.07626175880432,93.3900833129883,38,0,13,20,-95.9761962890625,-95.237663269043
"2020-01-31 08:46:00",4.38398790359497,2.91976499557495,3.07810282707214,93.3900833129883,38,0,13,20,-97.5204086303711,-94.6822280883789
"2020-01-31 08:47:00",4.380042552948,2.91713500022888,3.07757663726807,91.9984817504883,38,0,13,20,-95.158317565918,-94.7188491821289
"2020-01-31 08:48:00",4.38083171844482,2.92160677909851,3.07678771018982,91.3148651123047,38,0,13,20,-95.060661315918,-95.036247253418
"2020-01-31 08:49:00",4.38214683532715,2.91976499557495,3.07889175415039,94.0248718261719,38,0,13,20,-95.7381591796875,-95.103385925293
"2020-01-31 08:50:00",4.380042552948,2.92292189598083,3.07757663726807,92.9603958129883,38,0,13,20,-96.8001861572266,-94.8165054321289
"2020-01-31 08:51:00",4.38661813735962,2.91976499557495,3.08152198791504,91.1293182373047,38,0,13,20,-96.9344635009766,-94.4686050415039
"2020-01-31 08:52:00",4.38609218597412,2.92160677909851,3.07889175415039,90.8753967285156,38,0,13,20,-94.8592300415039,-94.7676773071289
"2020-01-31 08:53:00",4.38661813735962,2.92239570617676,3.07889175415039,93.7563171386719,38,0,13,20,-95.255973815918,-95.286491394043
"2020-01-31 08:54:00",4.3847770690918,2.9189760684967,3.08283710479736,93.5707702636719,38,0,13,20,-96.1470947265625,-95.133903503418
"2020-01-31 08:55:00",4.38740730285645,2.9255518913269,3.0754725933075,92.0570755004883,38,0,13,20,-96.4950103759766,-94.5296401977539
"2020-01-31 08:56:00",4.38214683532715,2.92029118537903,3.08020687103271,91.5932083129883,38,0,13,20,-95.365837097168,-94.3648452758789
"2020-01-31 08:57:00",4.38398790359497,2.92160677909851,3.07889175415039,93.1459426879883,38,0,13,20,-95.017936706543,-95.005729675293
"2020-01-31 08:58:00",4.39003705978394,2.9189760684967,3.08336305618286,92.2279739379883,38,0,13,20,-95.9761962890625,-95.426872253418
"2020-01-31 08:59:00",4.3847770690918,2.91634583473206,3.08415198326111,91.1927947998047,38,0,13,20,-97.4044418334961,-95.017936706543
"2020-01-31 09:00:00",4.38083171844482,2.91845011711121,3.08073282241821,91.9984817504883,38,0,13,20,-95.176628112793,-94.5784683227539
"2020-01-31 09:01:00",4.39713954925537,2.92502593994141,3.08020687103271,93.6098327636719,38,0,13,20,-95.365837097168,-95.396354675293
"2020-01-31 09:02:00",4.38267278671265,2.91581988334656,3.08152198791504,95.97802734375,38,0,13,20,-96.7208404541016,-95.432975769043
"2020-01-31 09:03:00",4.3847770690918,2.91976499557495,3.08283710479736,93.4144973754883,38,0,13,20,-97.3800277709961,-94.6333999633789
"2020-01-31 09:04:00",4.38214683532715,2.9189760684967,3.07626175880432,91.7055130004883,38,0,13,20,-94.7554702758789,-94.8653335571289
"2020-01-31 09:05:00",4.38609218597412,2.91976499557495,3.07757663726807,92.4135208129883,38,0,13,20,-95.9273681640625,-95.463493347168
"2020-01-31 09:06:00",4.38872194290161,2.91976499557495,3.08073282241821,93.2045364379883,38,0,13,20,-97.5875473022461,-94.944694519043
"2020-01-31 09:07:00",4.3847770690918,2.92029118537903,3.0754725933075,92.8041458129883,38,0,13,20,-95.457389831543,-94.6578140258789
"2020-01-31 09:08:00",4.38793325424194,2.91318964958191,3.07626175880432,94.6205902099609,38,0,13,20,-94.7859878540039,-94.7554702758789
"2020-01-31 09:09:00",4.38872194290161,2.91976499557495,3.08020687103271,95.3774261474609,38,0,13,20,-95.8541259765625,-95.371940612793
"2020-01-31 09:10:00",4.38661813735962,2.91634583473206,3.0754725933075,95.2700042724609,38,0,13,20,-97.3983383178711,-95.140007019043
"2020-01-31 09:11:00",4.3795166015625,2.92029118537903,3.08020687103271,93.7807312011719,38,0,13,20,-96.9283599853516,-94.6272964477539
"2020-01-31 09:12:00",4.3847770690918,2.92029118537903,3.08020687103271,92.4477005004883,38,0,13,20,-94.9202651977539,-95.133903503418
"2020-01-31 09:13:00",4.38609218597412,2.92423677444458,3.07810282707214,91.9838333129883,38,0,13,20,-95.573356628418,-94.8775405883789
"2020-01-31 09:14:00",4.38740730285645,2.91845011711121,3.07889175415039,94.0346374511719,38,0,13,20,-96.9466705322266,-95.017936706543
"2020-01-31 09:15:00",4.380042552948,2.91845011711121,3.07678771018982,94.0737152099609,38,0,13,20,-97.6302719116211,-94.5967788696289
"2020-01-31 09:16:00",4.38214683532715,2.91503095626831,3.08020687103271,92.5600051879883,38,0,13,20,-94.8042984008789,-94.969108581543
"2020-01-31 09:17:00",4.38214683532715,2.91634583473206,3.08073282241821,91.9740676879883,38,0,13,20,-95.475700378418,-95.463493347168
"2020-01-31 09:18:00",4.38530302047729,2.91766095161438,3.07678771018982,93.6098327636719,38,0,13,20,-96.4461669921875,-94.963005065918
"2020-01-31 09:19:00",4.3795166015625,2.91976499557495,3.074946641922,92.7894973754883,38,0,13,20,-96.9039459228516,-94.4319839477539
"2020-01-31 09:20:00",4.38872194290161,2.91713500022888,3.08283710479736,91.2269744873047,38,0,13,20,-94.7981948852539,-94.8958511352539
"2020-01-31 09:21:00",4.38398790359497,2.91634583473206,3.0754725933075,94.4887542724609,38,0,13,20,-95.506217956543,-95.280387878418
"2020-01-31 09:22:00",4.39319324493408,2.91713500022888,3.074946641922,93.3412551879883,38,0,13,20,-96.7940826416016,-95.201042175293
"2020-01-31 09:23:00",4.3795166015625,2.9189760684967,3.07810282707214,92.7064895629883,38,0,13,20,-96.6475982666016,-94.5723648071289
"2020-01-31 09:24:00",4.38083171844482,2.91713500022888,3.08073282241821,91.6322708129883,38,0,13,20,-95.054557800293,-94.5784683227539
"2020-01-31 09:25:00",4.38267278671265,2.91634583473206,3.07678771018982,91.8031692504883,38,0,13,20,-95.127799987793,-95.158317565918
"2020-01-31 09:26:00",4.35189914703369,2.91713500022888,3.0754725933075,86.4075622558594,38,0,16,20,-95.9334716796875,-95.487907409668
"2020-01-31 09:27:00",4.34847974777222,2.91371583938599,3.08073282241821,84.6497344970703,38,0,16,20,-96.6292877197266,-95.005729675293
"2020-01-31 09:28:00",4.34847974777222,2.92029118537903,3.08020687103271,86.749382019043,38,0,16,20,-96.4827880859375,-94.5174331665039
"2020-01-31 09:29:00",4.34716510772705,2.92029118537903,3.08336305618286,84.5276641845703,38,0,16,20,-94.9019546508789,-94.7737808227539
"2020-01-31 09:30:00",4.35058403015137,2.91581988334656,3.08415198326111,85.1136016845703,38,0,16,20,-95.078971862793,-95.280387878418
"2020-01-31 09:31:00",4.35637044906616,2.91713500022888,3.08467817306519,83.1116104125977,38,0,16,20,-95.475700378418,-95.164421081543
"2020-01-31 09:32:00",4.34926891326904,2.91976499557495,3.08204793930054,83.8196411132813,38,0,16,20,-96.4217529296875,-95.182731628418
"2020-01-31 09:33:00",4.35715961456299,2.91976499557495,3.08730816841125,85.3430938720703,38,0,16,20,-97.0199127197266,-94.7981948852539
"2020-01-31 09:34:00",4.34926891326904,2.91766095161438,3.08415198326111,84.6595001220703,38,0,16,20,-96.4950103759766,-94.5601577758789
"2020-01-31 09:35:00",4.3440089225769,2.91318964958191,3.08809733390808,84.4153594970703,38,0,16,20,-94.9202651977539,-94.7066421508789
"2020-01-31 09:36:00",4.35505533218384,2.91503095626831,3.08941245079041,82.9162979125977,38,0,16,20,-95.005729675293,-95.005729675293
"2020-01-31 09:37:00",4.3440089225769,2.91845011711121,3.08862328529358,84.8548126220703,38,0,16,20,-95.9273681640625,-95.402458190918
"2020-01-31 09:38:00",4.35505533218384,2.91845011711121,3.09072732925415,85.6360626220703,38,0,16,20,-97.1358795166016,-95.225456237793
"2020-01-31 09:39:00",4.35452938079834,2.91845011711121,3.09072732925415,83.2190322875977,38,0,16,20,-97.2640533447266,-94.6944351196289
"2020-01-31 09:40:00",4.36820697784424,2.92423677444458,3.09072732925415,67.8770065307617,38,0,16,15,-94.9019546508789,-94.9141616821289
"2020-01-31 09:41:00",4.39266729354858,2.92765593528748,3.09072732925415,51.4216804504395,38,0,16,10,-94.9141616821289,-94.926383972168
"2020-01-31 09:42:00",4.39661359786987,2.92423677444458,3.08467817306519,54.6688079833984,38,0,16,10,-96.5438385009766,-95.420768737793
"2020-01-31 09:43:00",4.39450931549072,2.92292189598083,3.08809733390808,53.5213279724121,38,0,16,10,-97.6424789428711,-94.7005386352539
"2020-01-31 09:44:00",4.39187812805176,2.92423677444458,3.0938835144043,52.4959182739258,38,0,16,10,-95.005729675293,-94.7920913696289
"2020-01-31 09:45:00",4.39003705978394,2.92949724197388,3.09072732925415,53.4236717224121,38,0,16,10,-94.963005065918,-94.8714370727539
"2020-01-31 09:46:00",4.40108489990234,2.92029118537903,3.09072732925415,53.7410545349121,38,0,16,10,-96.3668212890625,-95.420768737793
"2020-01-31 09:47:00",4.39398336410522,2.92634105682373,3.09204244613647,53.6043357849121,38,0,16,10,-97.6974105834961,-94.8226089477539
"2020-01-31 09:48:00",4.38872194290161,2.92029118537903,3.09204244613647,54.1414451599121,38,0,16,10,-95.335319519043,-94.6944351196289
"2020-01-31 09:49:00",4.39266729354858,2.92634105682373,3.09256863594055,52.6277542114258,38,0,16,10,-94.8775405883789,-94.944694519043
"2020-01-31 09:50:00",4.39135217666626,2.92371082305908,3.09519863128662,53.8875389099121,38,0,16,10,-95.481803894043,-95.005729675293
"2020-01-31 09:51:00",4.39924383163452,2.92502593994141,3.09993290901184,55.0447845458984,38,0,16,10,-97.5448226928711,-94.950798034668
"2020-01-31 09:52:00",4.38793325424194,2.9189760684967,3.09519863128662,51.8123168945313,38,0,16,10,-96.6292877197266,-94.6089859008789
"2020-01-31 09:53:00",4.38530302047729,2.92371082305908,3.09519863128662,52.9597854614258,38,0,16,10,-94.7310562133789,-94.9202651977539
"2020-01-31 09:54:00",4.39319324493408,2.9255518913269,3.09256863594055,54.0682029724121,38,0,16,10,-95.133903503418,-95.030143737793
"2020-01-31 09:55:00",4.36242055892944,2.91055965423584,3.09782886505127,71.8321533203125,38,0,16,15,-96.5011138916016,-95.384147644043
"2020-01-31 09:56:00",4.33085823059082,2.90714049339294,3.09782886505127,97.5161361694336,38,0,16,25,-97.3983383178711,-94.944694519043
"2020-01-31 09:57:00",4.31113195419312,2.90661430358887,3.09782886505127,111.95484161377,38,0,16,30,-96.3668212890625,-94.6517105102539
"2020-01-31 09:58:00",4.30771255493164,2.9005651473999,3.09861779212952,107.281913757324,38,0,16,30,-95.176628112793,-94.5723648071289
"2020-01-31 09:59:00",4.31165790557861,2.91055965423584,3.09861779212952,111.97925567627,38,0,16,30,-94.7859878540039,-94.8165054321289
"2020-01-31 10:00:00",4.31770706176758,2.9045102596283,3.09914398193359,110.221405029297,38,0,16,30,-95.066764831543,-95.078971862793
"2020-01-31 10:01:00",4.31428813934326,2.90977048873901,3.10124802589417,111.85718536377,38,0,16,30,-95.536735534668,-95.371940612793
"2020-01-31 10:02:00",4.31560325622559,2.90977048873901,3.09914398193359,110.504608154297,38,0,16,30,-96.2264404296875,-95.225456237793
"2020-01-31 10:03:00",4.31823348999023,2.9045102596283,3.09519863128662,110.358123779297,38,0,16,30,-96.6720123291016,-94.7066421508789
"2020-01-31 10:04:00",4.31428813934326,2.91108560562134,3.09914398193359,111.051498413086,38,0,16,30,-96.0128173828125,-94.5418472290039
"2020-01-31 10:05:00",4.31376218795776,2.90792942047119,3.09993290901184,109.440155029297,38,0,16,30,-95.347526550293,-94.5723648071289
"2020-01-31 10:06:00",4.31770706176758,2.90714049339294,3.10045886039734,110.221405029297,38,0,16,30,-94.7859878540039,-94.8531265258789
"2020-01-31 10:07:00",4.30981683731079,2.91187477111816,3.09519863128662,110.978256225586,38,0,16,30,-95.054557800293,-95.060661315918
"2020-01-31 10:08:00",4.31507730484009,2.90714049339294,3.09651374816895,109.098358154297,38,0,16,30,-95.439079284668,-95.231559753418
"2020-01-31 10:09:00",4.31165790557861,2.90582537651062,3.10440421104431,109.943084716797,38,0,16,30,-96.1165771484375,-95.164421081543
"2020-01-31 10:10:00",4.31954860687256,2.90661430358887,3.09993290901184,113.639434814453,38,0,16,30,-96.8856353759766,-95.011833190918
"2020-01-31 10:11:00",4.31113195419312,2.90924453735352,3.09861779212952,112.06714630127,38,0,16,30,-96.6781158447266,-94.6211929321289
"2020-01-31 10:12:00",4.29666614532471,2.9045102596283,3.09861779212952,120.270385742188,38,0,16,35,-95.085075378418,-94.7310562133789
"2020-01-31 10:13:00",4.29456186294556,2.90135407447815,3.09993290901184,123.590759277344,38,0,16,40,-94.938591003418,-95.133903503418
"2020-01-31 10:14:00",4.29850721359253,2.9045102596283,3.09598779678345,128.400390625,38,0,16,40,-95.152214050293,-95.133903503418
"2020-01-31 10:15:00",4.301926612854,2.90529942512512,3.09914398193359,124.494094848633,38,0,16,40,-95.7137451171875,-95.152214050293
"2020-01-31 10:16:00",4.29719209671021,2.90582537651062,3.09914398193359,129.850616455078,38,0,16,40,-96.4156494140625,-95.207145690918
"2020-01-31 10:17:00",4.29535102844238,2.9039843082428,3.10045886039734,127.360343933105,38,0,16,40,-97.3983383178711,-94.950798034668
"2020-01-31 10:18:00",4.29666614532471,2.90188002586365,3.0938835144043,126.886711120605,38,0,16,40,-95.8052978515625,-94.6944351196289
"2020-01-31 10:19:00",4.29587697982788,2.90924453735352,3.09467267990112,127.311515808105,38,0,16,40,-94.8348159790039,-94.8042984008789
"2020-01-31 10:20:00",4.30324172973633,2.9005651473999,3.09467267990112,128.986343383789,38,0,16,40,-95.054557800293,-95.103385925293
"2020-01-31 10:21:00",4.301926612854,2.90529942512512,3.09467267990112,126.471649169922,38,0,16,40,-95.548942565918,-95.420768737793
"2020-01-31 10:22:00",4.29929637908936,2.90714049339294,3.09467267990112,126.789054870605,38,0,16,40,-95.9029541015625,-95.133903503418
"2020-01-31 10:23:00",4.30508279800415,2.90529942512512,3.0938835144043,127.848625183105,38,0,16,40,-96.8856353759766,-95.060661315918
"2020-01-31 10:24:00",4.29535102844238,2.90582537651062,3.09782886505127,124.054626464844,38,0,16,40,-96.8062896728516,-94.6700210571289
"2020-01-31 10:25:00",4.29666614532471,2.90792942047119,3.09651374816895,125.846633911133,38,0,16,40,-95.274284362793,-94.7310562133789
"2020-01-31 10:26:00",4.301926612854,2.90977048873901,3.09204244613647,125.226516723633,38,0,16,40,-94.7859878540039,-94.8226089477539
"2020-01-31 10:27:00",4.29403591156006,2.90529942512512,3.09598779678345,126.300750732422,38,0,16,40,-95.091178894043,-94.969108581543
"2020-01-31 10:28:00",4.301926612854,2.9005651473999,3.09467267990112,125.114212036133,38,0,16,40,-95.597770690918,-95.469596862793
"2020-01-31 10:29:00",4.29061698913574,2.9045102596283,3.0938835144043,133.161193847656,38,0,16,50,-96.2996826171875,-95.518424987793
"2020-01-31 10:30:00",4.29272079467773,2.89609384536743,3.0899384021759,134.626083374023,38,0,16,50,-96.5926666259766,-94.6578140258789
"2020-01-31 10:31:00",4.28351497650146,2.90977048873901,3.09072732925415,133.893646240234,38,0,16,50,-95.664909362793,-94.6517105102539
"2020-01-31 10:32:00",4.28667163848877,2.90714049339294,3.09467267990112,131.999084472656,38,0,16,50,-94.8348159790039,-95.005729675293
"2020-01-31 10:33:00",4.28141069412231,2.90135407447815,3.09782886505127,130.705108642578,38,0,16,50,-95.231559753418,-95.396354675293
"2020-01-31 10:34:00",4.28930187225342,2.90582537651062,3.09204244613647,130.851593017578,38,0,16,50,-95.9334716796875,-95.622184753418
"2020-01-31 10:35:00",4.36110544204712,2.89267468452454,3.08941245079041,172.722351074219,40,0,16,50,-96.3179931640625,-95.030143737793
"2020-01-31 10:36:00",4.35768556594849,2.88872933387756,3.0933575630188,168.342422485352,40,0,16,50,-97.1236724853516,-94.6517105102539
"2020-01-31 10:37:00",4.35374021530151,2.88741445541382,3.08599328994751,171.37956237793,40,0,16,50,-95.640495300293,-94.5845718383789
"2020-01-31 10:38:00",4.35452938079834,2.89346361160278,3.09072732925415,168.537734985352,40,0,16,50,-94.8531265258789,-94.8775405883789
"2020-01-31 10:39:00",4.35584449768066,2.89609384536743,3.09467267990112,168.864883422852,40,0,16,50,-94.938591003418,-94.9019546508789
"2020-01-31 10:40:00",4.35768556594849,2.89609384536743,3.0899384021759,167.414672851563,40,0,16,50,-94.975212097168,-94.8897476196289
"2020-01-31 10:41:00",4.35715961456299,2.89398980140686,3.09467267990112,167.536743164063,40,0,16,50,-95.298698425293,-95.274284362793
"2020-01-31 10:42:00",4.35584449768066,2.89346361160278,3.09467267990112,168.156875610352,40,0,16,50,-95.652702331543,-95.310905456543
"2020-01-31 10:43:00",4.35715961456299,2.89346361160278,3.09204244613647,166.374603271484,40,0,16,50,-96.0433349609375,-95.207145690918
"2020-01-31 10:44:00",4.35505533218384,2.89135956764221,3.09256863594055,167.170532226563,40,0,16,50,-96.3179931640625,-95.060661315918
"2020-01-31 10:45:00",4.35637044906616,2.89530467987061,3.09651374816895,170.002593994141,40,0,16,50,-96.9527740478516,-95.140007019043
"2020-01-31 10:46:00",4.35505533218384,2.89740896224976,3.09072732925415,166.130462646484,40,0,16,50,-96.5194244384766,-94.6578140258789
"2020-01-31 10:47:00",4.35584449768066,2.89740896224976,3.0899384021759,166.926391601563,40,0,16,50,-95.9456787109375,-94.4136734008789
"2020-01-31 10:48:00",4.35452938079834,2.89346361160278,3.09519863128662,163.689025878906,40,0,16,50,-94.8470230102539,-94.8042984008789
"2020-01-31 10:49:00",4.35584449768066,2.89267468452454,3.09467267990112,165.217361450195,40,0,16,50,-94.9019546508789,-94.8165054321289
"2020-01-31 10:50:00",4.35242509841919,2.89083361625671,3.09651374816895,167.033813476563,40,0,16,50,-95.127799987793,-95.005729675293
"2020-01-31 10:51:00",4.34847974777222,2.89398980140686,3.09204244613647,174.675521850586,40,0,16,60,-95.689323425293,-95.201042175293
"2020-01-31 10:52:00",4.35979080200195,2.89872407913208,3.09204244613647,164.787673950195,40,0,16,45,-96.1959228515625,-95.396354675293
"2020-01-31 10:53:00",4.37346744537354,2.89477872848511,3.09782886505127,159.08935546875,40,0,16,40,-96.7757720947266,-95.207145690918
"2020-01-31 10:54:00",4.36373567581177,2.90319514274597,3.09861779212952,156.037536621094,40,0,16,40,-96.5804595947266,-94.4869155883789
"2020-01-31 10:55:00",4.3629469871521,2.89346361160278,3.09914398193359,156.110778808594,40,0,16,40,-95.085075378418,-94.6700210571289
"2020-01-31 10:56:00",4.36557674407959,2.89267468452454,3.09598779678345,159.68505859375,40,0,16,40,-94.8592300415039,-94.8287124633789
"2020-01-31 10:57:00",4.36426162719727,2.90188002586365,3.09861779212952,158.122528076172,40,0,16,40,-94.963005065918,-94.8287124633789
"2020-01-31 10:58:00",4.37346744537354,2.9005651473999,3.09993290901184,156.794403076172,40,0,16,40,-95.591667175293,-95.347526550293
"2020-01-31 10:59:00",4.36557674407959,2.89872407913208,3.10256314277649,155.988708496094,40,0,16,40,-96.0982666015625,-95.402458190918
"2020-01-31 11:00:00",4.36636590957642,2.89740896224976,3.09993290901184,160.808120727539,40,0,16,40,-96.3057861328125,-95.103385925293
"2020-01-31 11:01:00",4.36689186096191,2.88951849937439,3.10045886039734,159.97802734375,40,0,16,40,-96.4950103759766,-94.7310562133789
"2020-01-31 11:02:00",4.36163187026978,2.89398980140686,3.10124802589417,156.428161621094,40,0,16,40,-96.4766845703125,-94.4380874633789
"2020-01-31 11:03:00",4.36373567581177,2.89793491363525,3.09914398193359,155.866622924805,40,0,16,40,-95.390251159668,-94.5052261352539
"2020-01-31 11:04:00",4.36768102645874,2.89793491363525,3.09861779212952,157.194793701172,40,0,16,40,-94.8470230102539,-94.5113296508789
"2020-01-31 11:05:00",4.36110544204712,2.90003895759583,3.10124802589417,156.281677246094,40,0,16,40,-95.011833190918,-95.042350769043
"2020-01-31 11:06:00",4.36557674407959,2.9039843082428,3.10045886039734,156.633270263672,40,0,16,40,-95.347526550293,-95.298698425293
"2020-01-31 11:07:00",4.3629469871521,2.89793491363525,3.09598779678345,156.633270263672,40,0,16,40,-95.7686767578125,-95.445182800293
"2020-01-31 11:08:00",4.37478256225586,2.90003895759583,3.10440421104431,147.785461425781,40,0,16,35,-95.8846435546875,-94.8775405883789
"2020-01-31 11:09:00",4.39135217666626,2.90582537651062,3.10440421104431,138.55680847168,40,0,16,30,-96.8062896728516,-95.182731628418
"2020-01-31 11:10:00",4.38530302047729,2.9045102596283,3.10124802589417,139.909362792969,40,0,16,30,-97.2396392822266,-94.8226089477539
"2020-01-31 11:11:00",4.38530302047729,2.90188002586365,3.09861779212952,137.897613525391,40,0,16,30,-96.3668212890625,-94.5418472290039
