"LNGS Time","PUR_TE281_TFEOUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_DPT288_PMON_A.PI","PUR_TE276_TFILTEROUTLET.PI"
"2022-02-22 00:05:05",-97.3250961303711,-96.7086334228516,122.69718170166,14.5662536621094
"2022-02-22 01:05:05",-97.2823715209961,-96.8307037353516,125.592727661133,14.5906677246094
"2022-02-22 02:05:05",-97.2823715209961,-96.7208404541016,122.67276763916,14.5906677246094
"2022-02-22 03:05:05",-97.3250961303711,-96.5255279541016,125.324172973633,14.6150817871094
"2022-02-22 04:05:05",-97.3739242553711,-96.5804595947266,123.795837402344,14.6272888183594
"2022-02-22 05:05:05",-97.3311996459961,-96.6170806884766,127.213859558105,14.6394958496094
"2022-02-22 06:05:05",-97.3983383178711,-96.5743560791016,124.616165161133,14.6578063964844
"2022-02-22 07:05:05",-97.3434066772461,-96.6353912353516,123.722595214844,14.6639099121094
"2022-02-22 08:05:05",-97.3800277709961,-96.7391510009766,125.739212036133,14.6639099121094
"2022-02-22 09:05:05",-97.3556137084961,-96.6720123291016,126.227508544922,14.6761169433594
"2022-02-22 10:05:05",-97.3189926147461,-96.6964263916016,126.627922058105,14.6639099121094
"2022-02-22 11:05:05",-97.2823715209961,-96.5926666259766,130.231475830078,-76.2249221801758
"2022-02-22 12:05:05",-97.4471664428711,-96.6720123291016,124.650344848633,-8.51148986816406
"2022-02-22 13:05:05",-97.3861312866211,-96.6598052978516,121.476455688477,-19.4674682617188
"2022-02-22 14:05:05",-97.7218246459961,-96.7025299072266,145.881118774414,-77.5188827514648
"2022-02-22 15:05:05",-96.3668212890625,-96.2874755859375,125.236282348633,-99.6444702148438
"2022-02-22 16:05:05",-97.0077056884766,-96.5133209228516,127.716789245605,-100.267036437988
"2022-02-22 17:05:05",-97.0931549072266,-96.4278564453125,128.25390625,-100.309761047363
"2022-02-22 18:05:05",-96.8917388916016,-96.4766845703125,129.850616455078,-100.151062011719
"2022-02-22 19:05:05",-97.0809478759766,-96.5194244384766,129.142608642578,-100.321968078613
"2022-02-22 20:05:05",-97.1053619384766,-96.5011138916016,128.937515258789,-100.315864562988
"2022-02-22 21:05:05",-97.0016021728516,-96.5926666259766,112.76050567627,-100.254829406738
"2022-02-22 22:05:05",-96.9161529541016,-96.5926666259766,111.65210723877,-100.254829406738
"2022-02-22 23:05:05",-97.0199127197266,-96.5560455322266,113.507598876953,-100.254829406738
"2022-02-23 00:05:05",-96.9588775634766,-96.4950103759766,111.432357788086,-100.279243469238
"2022-02-23 01:05:05",-96.9466705322266,-96.5743560791016,111.77417755127,-100.212104797363
"2022-02-23 02:05:05",-96.9161529541016,-96.5499420166016,109.904022216797,-100.163269042969
"2022-02-23 03:05:05",-96.9283599853516,-96.4522705078125,112.40894317627,-100.236518859863
"2022-02-23 04:05:05",-96.9405670166016,-96.5987701416016,114.005645751953,-100.218208312988
"2022-02-23 05:05:05",-96.8062896728516,-96.6292877197266,113.615020751953,-100.230415344238
"2022-02-23 06:05:05",-96.9283599853516,-96.5987701416016,109.537811279297,-100.212104797363
"2022-02-23 07:05:05",-96.9771881103516,-96.5438385009766,111.67652130127,-100.218208312988
"2022-02-23 08:05:05",-96.8978424072266,-96.5438385009766,112.05249786377,-100.151062011719
"2022-02-23 09:05:05",-96.9527740478516,-96.4766845703125,112.79956817627,-100.230415344238
"2022-02-23 10:05:05",-96.9222564697266,-96.4644775390625,111.515365600586,-100.175476074219
"2022-02-23 11:05:05",-96.9588775634766,-96.4644775390625,112.99488067627,-100.267036437988
"2022-02-23 12:05:05",-97.0016021728516,-96.5560455322266,111.72534942627,-100.291450500488
"2022-02-23 13:05:05",-97.0687408447266,-96.4217529296875,110.577850341797,-100.285346984863
"2022-02-23 14:05:05",-97.0992584228516,-96.4950103759766,113.947052001953,-100.309761047363
"2022-02-23 15:05:05",-97.1236724853516,-96.5560455322266,113.981231689453,-100.334175109863
"2022-02-23 16:05:05",-97.0992584228516,-96.4461669921875,111.82300567627,-100.297554016113
"2022-02-23 17:05:05",-97.0504302978516,-96.6170806884766,111.74976348877,-100.254829406738
"2022-02-23 18:05:05",-97.1175689697266,-96.5499420166016,112.34546661377,-100.309761047363
"2022-02-23 19:05:05",-97.0321197509766,-96.5316314697266,111.149154663086,-100.254829406738
"2022-02-23 20:05:05",-96.8917388916016,-96.5194244384766,94.0102233886719,-100.151062011719
"2022-02-23 21:05:05",-96.9466705322266,-96.5316314697266,93.2435989379883,-100.212104797363
"2022-02-23 22:05:05",-96.9222564697266,-96.5194244384766,94.1225433349609,-100.181579589844
"2022-02-23 23:05:05",-96.9039459228516,-96.4766845703125,92.2279739379883,-100.138854980469
"2022-02-24 00:05:05",-96.9039459228516,-96.5316314697266,91.0218963623047,-100.138854980469
"2022-02-24 01:05:05",-96.9161529541016,-96.5255279541016,92.2914505004883,-100.138854980469
"2022-02-24 02:05:05",-96.9283599853516,-96.5194244384766,93.9760437011719,-100.157165527344
"2022-02-24 03:05:05",-96.8551177978516,-96.5194244384766,92.9262161254883,-100.083923339844
"2022-02-24 04:05:05",-96.9161529541016,-96.5133209228516,91.0463104248047,-100.138854980469
"2022-02-24 05:05:05",-96.8917388916016,-96.4889068603516,93.0580520629883,-100.108337402344
"2022-02-24 06:05:05",-96.9222564697266,-96.5255279541016,96.7446517944336,-100.126647949219
"2022-02-24 07:05:05",-96.7208404541016,-96.3179931640625,93.6928405761719,-99.9313354492188
"2022-02-24 08:05:05",-96.6781158447266,-96.2813720703125,93.7416687011719,-99.9069213867188
"2022-02-24 09:05:05",-96.6964263916016,-96.3363037109375,94.0346374511719,-99.9130249023438
"2022-02-24 10:05:05",-96.7147369384766,-96.3668212890625,94.0492858886719,-99.9130249023438
"2022-02-24 11:05:05",-96.7025299072266,-96.3363037109375,94.0492858886719,-99.9008178710938
"2022-02-24 12:05:05",-96.6903228759766,-96.3607177734375,91.4125213623047,-99.8641967773438
"2022-02-24 13:05:05",-96.6720123291016,-96.3668212890625,93.0238723754883,-99.8764038085938
"2022-02-24 14:05:05",-96.6781158447266,-96.2935791015625,93.6098327636719,-99.8641967773438
"2022-02-24 15:05:05",-96.7025299072266,-96.3485107421875,93.0092239379883,-99.9069213867188
"2022-02-24 16:05:05",-96.6414947509766,-96.3424072265625,92.3744583129883,-99.8153686523438
"2022-02-24 17:05:05",-96.6292877197266,-96.3302001953125,92.9506301879883,-99.8275756835938
"2022-02-24 18:05:05",-96.6781158447266,-96.2813720703125,92.9848098754883,-99.8825073242188
"2022-02-24 19:05:05",-96.6659088134766,-96.3424072265625,93.1312942504883,-99.8764038085938
"2022-02-24 20:05:05",-96.6292877197266,-96.3302001953125,93.0336380004883,-99.8153686523438
"2022-02-24 21:05:05",-96.6537017822266,-96.2935791015625,91.0463104248047,-99.8092651367188
"2022-02-24 22:05:05",-96.5804595947266,-96.2813720703125,92.2035598754883,-99.7604370117188
"2022-02-24 23:05:05",-96.6170806884766,-96.3179931640625,91.3148651123047,-99.7787475585938
"2022-02-25 00:05:05",-96.6537017822266,-96.3057861328125,92.2182083129883,-99.8275756835938
"2022-02-25 01:05:05",-96.6781158447266,-96.3057861328125,91.3636932373047,-99.8397827148438
"2022-02-25 02:05:05",-96.6659088134766,-96.3179931640625,92.0961380004883,-99.8153686523438
"2022-02-25 03:05:05",-96.6659088134766,-96.3424072265625,91.9350051879883,-99.8519897460938
"2022-02-25 04:05:05",-96.6475982666016,-96.3485107421875,90.7777404785156,-99.7909545898438
"2022-02-25 05:05:05",-96.6414947509766,-96.3118896484375,92.5941848754883,-99.7848510742188
"2022-02-25 06:05:05",-96.6170806884766,-96.2630615234375,90.5677795410156,-99.7665405273438
"2022-02-25 07:05:05",-96.6170806884766,-96.2874755859375,93.7416687011719,-99.7543334960938
"2022-02-25 08:05:05",-96.6048736572266,-96.3118896484375,92.3012161254883,-99.7543334960938
"2022-02-25 09:05:05",-96.5987701416016,-96.3363037109375,90.6166076660156,-99.7177124023438
"2022-02-25 10:05:05",-96.6231842041016,-96.3057861328125,92.3988723754883,-99.7787475585938
"2022-02-25 11:05:05",-96.6475982666016,-96.2935791015625,92.1303176879883,-99.7848510742188
"2022-02-25 12:05:05",-96.6292877197266,-96.3424072265625,90.9242248535156,-99.7787475585938
"2022-02-25 13:05:05",-96.6292877197266,-96.2569580078125,93.0482864379883,-99.7421264648438
"2022-02-25 14:05:05",-96.6292877197266,-96.2325439453125,91.4125213623047,-99.7665405273438
"2022-02-25 15:05:05",-96.6231842041016,-96.3302001953125,92.3988723754883,-99.7543334960938
"2022-02-25 16:05:05",-96.5926666259766,-96.3363037109375,90.6068420410156,-99.7421264648438
"2022-02-25 17:05:05",-96.5804595947266,-96.3118896484375,91.4955291748047,-99.7116088867188
"2022-02-25 18:05:05",-96.6048736572266,-96.3057861328125,92.7553176879883,-99.7665405273438
"2022-02-25 19:05:05",-96.6048736572266,-96.3118896484375,92.0082473754883,-99.7360229492188
"2022-02-25 20:05:05",-96.5987701416016,-96.2813720703125,93.3266067504883,-99.7421264648438
"2022-02-25 21:05:05",-96.5743560791016,-96.3118896484375,91.9984817504883,-99.7055053710938
"2022-02-25 22:05:05",-96.5438385009766,-96.2264404296875,89.1761779785156,-99.6871948242188
"2022-02-25 23:05:05",-96.5499420166016,-96.2630615234375,93.4486999511719,-99.7116088867188
"2022-02-26 00:05:05",-96.5926666259766,-96.2569580078125,92.2035598754883,-99.7360229492188
"2022-02-26 01:05:05",-96.5438385009766,-96.2874755859375,92.6918411254883,-99.6688842773438
"2022-02-26 02:05:05",-96.5926666259766,-96.3363037109375,90.3236389160156,-99.7116088867188
"2022-02-26 03:05:05",-96.5682525634766,-96.2691650390625,91.1049041748047,-99.7055053710938
"2022-02-26 04:05:05",-96.5804595947266,-96.2874755859375,91.3978729248047,-99.7177124023438
"2022-02-26 05:05:05",-96.5499420166016,-96.2935791015625,90.6068420410156,-99.6871948242188
"2022-02-26 06:05:05",-96.5560455322266,-96.3118896484375,91.2416229248047,-99.6688842773438
"2022-02-26 07:05:05",-96.5560455322266,-96.3179931640625,91.9252395629883,-99.6871948242188
"2022-02-26 08:05:05",-96.5926666259766,-96.3668212890625,91.7787551879883,-99.7299194335938
"2022-02-26 09:05:05",-96.5560455322266,-96.2447509765625,91.7396926879883,-99.6688842773438
"2022-02-26 10:05:05",-96.5560455322266,-96.3363037109375,91.5101776123047,-99.6871948242188
"2022-02-26 11:05:05",-96.5682525634766,-96.3179931640625,89.7865295410156,-99.6688842773438
"2022-02-26 12:05:05",-96.5987701416016,-96.2874755859375,92.1303176879883,-99.7055053710938
"2022-02-26 13:05:05",-96.5438385009766,-96.2813720703125,90.0550842285156,-99.6505737304688
"2022-02-26 14:05:05",-96.5560455322266,-96.3118896484375,91.2758026123047,-99.6505737304688
"2022-02-26 15:05:05",-96.5804595947266,-96.3729248046875,92.3012161254883,-99.6871948242188
"2022-02-26 16:05:05",-96.5438385009766,-96.2813720703125,90.5921936035156,-99.6505737304688
"2022-02-26 17:05:05",-96.5377349853516,-96.2691650390625,90.0209045410156,-99.6261596679688
"2022-02-26 18:05:05",-96.5743560791016,-96.2569580078125,90.1918029785156,-99.6810913085938
"2022-02-26 19:05:05",-96.5926666259766,-96.3179931640625,92.7309036254883,-99.7116088867188
"2022-02-26 20:05:05",-96.5804595947266,-96.3118896484375,90.0697326660156,-99.6871948242188
"2022-02-26 21:05:05",-96.5560455322266,-96.2691650390625,90.5677795410156,-99.6444702148438
"2022-02-26 22:05:05",-96.5560455322266,-96.3485107421875,90.6800842285156,-99.6444702148438
"2022-02-26 23:05:05",-96.5194244384766,-96.2813720703125,90.3236389160156,-99.6139526367188
"2022-02-27 00:05:05",-96.5682525634766,-96.3485107421875,92.5209426879883,-99.6627807617188
"2022-02-27 01:05:05",-96.5438385009766,-96.3179931640625,92.5209426879883,-99.6261596679688
"2022-02-27 02:05:05",-96.5560455322266,-96.3424072265625,91.2269744873047,-99.6261596679688
"2022-02-27 03:05:05",-96.5499420166016,-96.3363037109375,91.1781463623047,-99.6200561523438
"2022-02-27 04:05:05",-96.5255279541016,-96.2874755859375,92.5941848754883,-99.6383666992188
"2022-02-27 05:05:05",-96.4950103759766,-96.2691650390625,91.8764114379883,-99.5773162841797
"2022-02-27 06:05:05",-96.5133209228516,-96.2935791015625,93.0092239379883,-99.5895233154297
"2022-02-27 07:05:05",-96.5255279541016,-96.2569580078125,90.6800842285156,-99.5956268310547
"2022-02-27 08:05:05",-96.5804595947266,-96.3118896484375,91.2904510498047,-99.6627807617188
"2022-02-27 09:05:05",-96.5560455322266,-96.2264404296875,92.3500442504883,-99.6261596679688
"2022-02-27 10:05:05",-96.5499420166016,-96.3179931640625,89.9232482910156,-99.6444702148438
"2022-02-27 11:05:05",-96.5438385009766,-96.2630615234375,90.8363342285156,-99.6444702148438
"2022-02-27 12:05:05",-96.5743560791016,-96.3607177734375,91.9496536254883,-99.6200561523438
"2022-02-27 13:05:05",-96.5499420166016,-96.2691650390625,92.3891067504883,-99.6139526367188
"2022-02-27 14:05:05",-96.5499420166016,-96.2874755859375,90.2015686035156,-99.6383666992188
"2022-02-27 15:05:05",-96.5133209228516,-96.2935791015625,91.6322708129883,-99.5956268310547
"2022-02-27 16:05:05",-96.5560455322266,-96.3363037109375,92.2768020629883,-99.6383666992188
"2022-02-27 17:05:05",-96.5438385009766,-96.3057861328125,92.5209426879883,-99.6261596679688
"2022-02-27 18:05:05",-96.5499420166016,-96.2813720703125,91.7152786254883,-99.6505737304688
"2022-02-27 19:05:05",-96.5377349853516,-96.3118896484375,91.1439666748047,-99.6139526367188
"2022-02-27 20:05:05",-96.5438385009766,-96.3485107421875,92.8139114379883,-99.6017303466797
"2022-02-27 21:05:05",-96.5560455322266,-96.3485107421875,93.2435989379883,-99.6261596679688
"2022-02-27 22:05:05",-96.5499420166016,-96.2874755859375,91.3734588623047,-99.6261596679688
"2022-02-27 23:05:05",-96.5133209228516,-96.3302001953125,92.8529739379883,-99.5467987060547
"2022-02-28 00:05:05",-96.5499420166016,-96.2813720703125,90.6312561035156,-99.6139526367188
"2022-02-28 01:05:05",-96.5255279541016,-96.3302001953125,92.0570755004883,-99.5956268310547
"2022-02-28 02:05:05",-96.4950103759766,-96.2447509765625,90.3382873535156,-99.5773162841797
"2022-02-28 03:05:05",-96.5194244384766,-96.3302001953125,92.0326614379883,-99.6017303466797
"2022-02-28 04:05:05",-96.5499420166016,-96.3485107421875,90.5580139160156,-99.6200561523438
"2022-02-28 05:05:05",-96.4766845703125,-96.2630615234375,91.1293182373047,-99.5467987060547
"2022-02-28 06:05:05",-96.5377349853516,-96.2691650390625,91.8275833129883,-99.6017303466797
