"LNGS Time","PUR_TE276_TFILTEROUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_TE281_TFEOUTLET.PI","PUR_DPT288_FLOW_A.PI","PUR_TE278_TFILTEROUTLET.PI","PUR_LXEELIFETIME.PI"
"2020-02-01 18:05:05",-94.0596618652344,-90.2021789550781,-90.1777648925781,2.03811073303223,17.5692291259766,39.0988006591797
"2020-02-01 19:05:05",-93.3821716308594,-91.2397994995117,-90.2265930175781,2.0403163433075,17.6974029541016,-1
"2020-02-01 20:05:05",-93.3333282470703,-91.2275924682617,-90.1472473144531,2.01974415779114,17.8255767822266,35.5075988769531
"2020-02-01 21:05:05",-93.3516387939453,-91.1482467651367,-90.1777648925781,2.03153276443481,17.8988189697266,36.2467994689941
"2020-02-01 22:05:05",-93.3333282470703,-91.1482467651367,-90.1472473144531,2.01220178604126,17.9598541259766,36.8796997070313
"2020-02-01 23:05:05",-93.3516387939453,-91.2947311401367,-90.1838684082031,2.00190472602844,17.9842987060547,36.855598449707
"2020-02-02 00:05:05",-93.3089141845703,-91.1787643432617,-90.1533508300781,2.02424573898315,17.9965057373047,37.3348999023438
"2020-02-02 01:05:05",-93.2661895751953,-91.2703170776367,-90.1106262207031,2.01033854484558,18.0331268310547,37.3685989379883
"2020-02-02 02:05:05",-93.3333282470703,-91.1970748901367,-90.1960754394531,1.99885356426239,18.0636444091797,37.6893997192383
"2020-02-02 03:05:05",-93.2539825439453,-91.1970748901367,-90.0556945800781,2.00233244895935,18.0758514404297,38.2410011291504
"2020-02-02 04:05:05",-93.2967071533203,-91.2825241088867,-90.1228332519531,2.0200092792511,18.0941619873047,38.4644012451172
"2020-02-02 05:05:05",-93.2539825439453,-91.2214889526367,-90.1045227050781,2.01565766334534,18.1063690185547,38.5122985839844
"2020-02-02 06:05:05",-93.2051544189453,-91.1543502807617,-90.0679016113281,2.00697994232178,18.1124725341797,38.8685989379883
"2020-02-02 07:05:05",-93.2051544189453,-91.2459030151367,-90.0740051269531,2.06758260726929,18.0941619873047,39.0611000061035
"2020-02-02 08:05:05",-93.2234649658203,-91.1116256713867,-90.1228332519531,2.01974415779114,18.1063690185547,39.445499420166
"2020-02-02 09:05:05",-93.2051544189453,-91.1360397338867,-90.0679016113281,2.02466893196106,17.9415435791016,39.8942985534668
"2020-02-02 10:05:05",-90.4097061157227,-86.7048110961914,-85.3192901611328,0.236424177885056,17.5753326416016,-1
"2020-02-02 11:05:05",-92.4116821289063,-90.3181533813477,-90.0495910644531,0.154182016849518,17.3739166259766,-1
"2020-02-02 12:05:05",-84.5502395629883,-85.6733093261719,-63.6697845458984,0.392952054738998,17.2457427978516,-1
"2020-02-02 13:05:05",-76.0967407226563,-87.7912521362305,-89.9092102050781,0.266247928142548,17.1969146728516,-1
"2020-02-02 14:05:05",-67.2465057373047,-90.1533508300781,-83.4149703979492,0.171913906931877,17.1297760009766,-1
"2020-02-02 15:05:05",-57.4868469238281,-91.8013305664063,-94.0230407714844,0.195245370268822,17.1053619384766,-1
"2020-02-02 16:05:05",-89.8664855957031,-90.2021789550781,-86.1921081542969,2.18100047111511,17.0687408447266,-1
"2020-02-02 17:05:05",-93.9681091308594,-92.0027465820313,-90.6843643188477,1.98174476623535,17.1602935791016,31.4477005004883
"2020-02-02 18:05:05",-94.0474548339844,-92.0515747070313,-90.7759170532227,1.98875665664673,17.4593658447266,26.2259998321533
"2020-02-02 19:05:05",-94.1206970214844,-92.0027465820313,-90.8613662719727,2.01778149604797,17.6607818603516,26.0065002441406
"2020-02-02 20:05:05",-94.1023864746094,-92.0515747070313,-90.8613662719727,1.99628019332886,17.8133697509766,26.5580005645752
"2020-02-02 21:05:05",-94.0840759277344,-92.0515747070313,-90.8491592407227,1.99090921878815,17.9354400634766,27.1653995513916
"2020-02-02 22:05:05",-94.0596618652344,-91.8989868164063,-90.8125381469727,1.99348902702332,17.9904022216797,27.3722991943359
"2020-02-02 23:05:05",-94.1451187133789,-92.0515747070313,-90.8979873657227,2.00937938690186,18.0514373779297,27.7859001159668
"2020-02-03 00:05:05",-94.1390075683594,-91.9478149414063,-90.8857803344727,1.9832569360733,18.1124725341797,28.0403003692627
"2020-02-03 01:05:05",-94.1206970214844,-92.0515747070313,-90.8613662719727,2.01033854484558,18.1307830810547,27.9533004760742
"2020-02-03 02:05:05",-94.0840759277344,-92.0088500976563,-90.8491592407227,1.99965703487396,18.1674041748047,28.1420001983643
"2020-02-03 03:05:05",-94.0962829589844,-91.9417114257813,-90.8369522094727,1.99295198917389,18.1735076904297,28.5237007141113
"2020-02-03 04:05:05",-94.1268005371094,-91.9417114257813,-90.9162979125977,2.00217223167419,18.1918182373047,28.5524005889893
"2020-02-03 05:05:05",-94.0535583496094,-91.8745727539063,-90.8125381469727,2.00243949890137,18.1918182373047,28.8101997375488
"2020-02-03 06:05:05",-94.0596618652344,-91.9295043945313,-90.8308486938477,2.00072765350342,18.1918182373047,29.054500579834
"2020-02-03 07:05:05",-94.0962829589844,-92.0027465820313,-90.8308486938477,2.02863168716431,18.2162322998047,29.3609008789063
"2020-02-03 08:05:05",-94.0840759277344,-92.0027465820313,-90.8369522094727,1.96753668785095,18.2162322998047,29.3363990783691
"2020-02-03 09:05:05",-94.1268005371094,-91.9478149414063,-90.8613662719727,2.01432943344116,18.1674041748047,29.3668994903564
"2020-02-03 10:05:05",-94.0108337402344,-91.8684692382813,-90.7392959594727,2.01565766334534,17.8805084228516,29.5993995666504
"2020-02-03 11:05:05",-94.0047302246094,-91.8196411132813,-90.7637100219727,2.01629519462585,17.7279205322266,29.5802993774414
"2020-02-03 12:05:05",-94.0474548339844,-92.0027465820313,-90.7759170532227,1.99268305301666,17.6180572509766,-1
"2020-02-03 13:05:05",-94.0047302246094,-91.8684692382813,-90.7392959594727,2.01379776000977,17.5570220947266,-1
"2020-02-03 14:05:05",-94.0474548339844,-92.0271606445313,-90.7881240844727,1.99762094020844,17.4837799072266,-1
"2020-02-03 15:05:05",-94.0352478027344,-91.8806762695313,-90.7820205688477,1.98875665664673,17.4593658447266,-1
"2020-02-03 16:05:05",-94.0718688964844,-92.0027465820313,-90.8125381469727,1.98552346229553,17.3067779541016,-1
"2020-02-03 17:05:05",-94.0474548339844,-92.0027465820313,-90.7515029907227,1.91848814487457,17.0626373291016,-1
"2020-02-03 18:05:05",-93.9559020996094,-92.0027465820313,-90.6965713500977,1.89557874202728,17.4776763916016,-1
"2020-02-03 19:05:05",-93.9742126464844,-91.9234008789063,-90.7331924438477,1.90908789634705,17.7218170166016,-1
"2020-02-03 20:05:05",-94.0047302246094,-91.9722290039063,-90.7087783813477,1.96519505977631,17.7889556884766,-1
"2020-02-03 21:05:05",-94.0047302246094,-91.9050903320313,-90.7392959594727,1.97107124328613,17.7828521728516,-1
"2020-02-03 22:05:05",-94.0047302246094,-91.9172973632813,-90.7270889282227,1.92071962356567,17.7706451416016,-1
"2020-02-03 23:05:05",-94.0108337402344,-91.9050903320313,-90.7576065063477,1.92044067382813,17.7645416259766,-1
"2020-02-04 00:05:05",-94.0291442871094,-91.9172973632813,-90.7576065063477,1.91401767730713,17.7462310791016,-1
"2020-02-04 01:05:05",-94.0047302246094,-92.0027465820313,-90.7392959594727,1.93444073200226,17.7279205322266,-1
"2020-02-04 02:05:05",-94.0047302246094,-91.9539184570313,-90.7331924438477,1.93996822834015,17.7035064697266,34.9606018066406
"2020-02-04 03:05:05",-94.0047302246094,-91.8989868164063,-90.7515029907227,1.90964877605438,17.7035064697266,35.6781005859375
"2020-02-04 04:05:05",-94.0352478027344,-91.9722290039063,-90.7820205688477,1.97812128067017,17.6790924072266,36.3846015930176
"2020-02-04 05:05:05",-94.0047302246094,-91.8562622070313,-90.7331924438477,1.98028528690338,17.6607818603516,36.6324005126953
"2020-02-04 06:05:05",-93.9559020996094,-91.9172973632813,-90.7148818969727,1.91608655452728,17.6363677978516,37.1640014648438
"2020-02-04 07:05:05",-93.9681091308594,-91.8806762695313,-90.7515029907227,1.90925621986389,17.6180572509766,37.5563011169434
"2020-02-04 08:05:05",-93.9742126464844,-91.7952194213867,-90.7331924438477,1.96181392669678,17.6302642822266,38.2156982421875
"2020-02-04 09:05:05",-94.0047302246094,-91.8806762695313,-90.7515029907227,1.92917478084564,17.6363677978516,38.5606994628906
