"LNGS Time","PUR_TE281_TFEOUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_DPT288_PMON_A.PI","PUR_TE276_TFILTEROUTLET.PI"
"2020-11-07 00:05:05",-96.9771881103516,-97.5936508178711,91.5834426879883,-100.242622375488
"2020-11-07 01:05:05",-96.9710845947266,-97.5875473022461,91.9350051879883,-100.236518859863
"2020-11-07 02:05:05",-96.9771881103516,-97.6119613647461,91.7885208129883,-100.254829406738
"2020-11-07 03:05:05",-96.9710845947266,-97.5631332397461,92.6820755004883,-100.242622375488
"2020-11-07 04:05:05",-96.9466705322266,-97.5997543334961,91.3734588623047,-100.236518859863
"2020-11-07 05:05:05",-96.9710845947266,-97.5631332397461,91.6176223754883,-100.242622375488
"2020-11-07 06:05:05",-96.9527740478516,-97.5692367553711,93.0336380004883,-100.230415344238
"2020-11-07 07:05:05",-96.9588775634766,-97.5753402709961,92.8383255004883,-100.230415344238
"2020-11-07 08:05:05",-96.9710845947266,-97.5875473022461,91.3978729248047,-100.242622375488
"2020-11-07 09:05:05",-96.9710845947266,-97.5631332397461,91.7396926879883,-100.242622375488
"2020-11-07 10:05:05",-96.9527740478516,-97.5875473022461,92.1303176879883,-100.218208312988
"2020-11-07 11:05:05",-96.9588775634766,-97.5753402709961,92.8285598754883,-100.236518859863
"2020-11-07 12:05:05",-96.9527740478516,-97.5875473022461,92.2914505004883,-100.236518859863
"2020-11-07 13:05:05",-96.9527740478516,-97.5753402709961,91.9838333129883,-100.236518859863
"2020-11-07 14:05:05",-96.9588775634766,-97.5448226928711,92.5600051879883,-100.230415344238
"2020-11-07 15:05:05",-96.9466705322266,-97.5692367553711,92.2182083129883,-100.218208312988
"2020-11-07 16:05:05",-96.9710845947266,-97.5692367553711,90.9584197998047,-100.254829406738
"2020-11-07 17:05:05",-96.9527740478516,-97.5875473022461,91.8861770629883,-100.236518859863
"2020-11-07 18:05:05",-96.9588775634766,-97.5875473022461,91.9740676879883,-100.230415344238
"2020-11-07 19:05:05",-96.9466705322266,-97.5509262084961,91.1439666748047,-100.218208312988
"2020-11-07 20:05:05",-96.9588775634766,-97.5631332397461,93.6928405761719,-100.230415344238
"2020-11-07 21:05:05",-97.0016021728516,-97.5509262084961,91.4369354248047,-100.267036437988
"2020-11-07 22:05:05",-96.9771881103516,-97.5692367553711,90.9828338623047,-100.260932922363
"2020-11-07 23:05:05",-96.9527740478516,-97.5631332397461,91.0804901123047,-100.230415344238
"2020-11-08 00:05:05",-96.9466705322266,-97.5692367553711,93.0580520629883,-100.212104797363
"2020-11-08 01:05:05",-96.9588775634766,-97.5692367553711,90.2503967285156,-100.206001281738
"2020-11-08 02:05:05",-96.9405670166016,-97.5936508178711,90.6556701660156,-100.218208312988
"2020-11-08 03:05:05",-96.9588775634766,-97.5875473022461,92.1937942504883,-100.218208312988
"2020-11-08 04:05:05",-96.9466705322266,-97.5753402709961,89.4593811035156,-100.212104797363
"2020-11-08 05:05:05",-96.9466705322266,-97.5753402709961,92.2523880004883,-100.212104797363
"2020-11-08 06:05:05",-96.9710845947266,-97.5753402709961,91.0804901123047,-100.218208312988
"2020-11-08 07:05:05",-96.9527740478516,-97.5875473022461,90.4603576660156,-100.230415344238
"2020-11-08 08:05:05",-96.9405670166016,-97.5753402709961,90.9242248535156,-100.218208312988
"2020-11-08 09:05:05",-96.9466705322266,-97.5753402709961,90.1918029785156,-100.218208312988
"2020-11-08 10:05:05",-96.9527740478516,-97.5997543334961,89.3226623535156,-100.218208312988
"2020-11-08 11:05:05",-96.9466705322266,-97.5753402709961,91.5101776123047,-100.218208312988
"2020-11-08 12:05:05",-96.9405670166016,-97.5997543334961,92.9115676879883,-100.218208312988
"2020-11-08 13:05:05",-96.9588775634766,-97.5875473022461,91.9008255004883,-100.212104797363
"2020-11-08 14:05:05",-96.9405670166016,-97.5753402709961,92.6185989379883,-100.212104797363
"2020-11-08 15:05:05",-96.9710845947266,-97.5753402709961,92.4135208129883,-100.218208312988
"2020-11-08 16:05:05",-96.9466705322266,-97.5753402709961,91.9984817504883,-100.218208312988
"2020-11-08 17:05:05",-96.9405670166016,-97.5631332397461,91.4955291748047,-100.212104797363
"2020-11-08 18:05:05",-96.9466705322266,-97.5448226928711,91.5443572998047,-100.212104797363
"2020-11-08 19:05:05",-96.9405670166016,-97.5692367553711,92.6576614379883,-100.218208312988
