"LNGS Time","PUR_PT275_PPUMPOUTLET.PI","PUR_PT271_PHEOUTLET.PI","PUR_PT276_PPUMPOUTLET.PI","PUR_DPT288_PMON_A.PI","PUR_P271_P271_PUB_FMON.PI","PUR_P272_P272_PUB_FMON.PI","PUR_PCV287SET_AO.PI","PUR_FCV286SET_AO.PI"
"2020-02-01 11:00:00",4.42081069946289,3.01050710678101,3.10124802589417,99.1372680664063,38,0,12,12
"2020-02-01 11:00:10",4.42081069946289,3.00314211845398,3.09914398193359,101.065994262695,38,0,12,12
"2020-02-01 11:00:20",4.42686033248901,3.00656175613403,3.09467267990112,100.309143066406,38,0,12,12
"2020-02-01 11:00:30",4.41686582565308,3.00971794128418,3.09914398193359,98.6880340576172,38,0,12,12
"2020-02-01 11:00:40",4.42475605010986,3.00787687301636,3.09914398193359,99.2105102539063,38,0,12,12
"2020-02-01 11:00:50",4.43606567382813,3.01366329193115,3.09914398193359,98.7954559326172,38,0,12,12
"2020-02-01 11:01:00",4.42870140075684,3.01050710678101,3.0933575630188,100.177307128906,38,0,12,12
"2020-02-01 11:01:10",4.42949056625366,3.01182222366333,3.0938835144043,99.3228149414063,38,0,12,12
"2020-02-01 11:01:20",4.42870140075684,3.01050710678101,3.09861779212952,98.1850814819336,38,0,12,12
"2020-02-01 11:01:30",4.42475605010986,3.01313710212708,3.09519863128662,96.20751953125,38,0,12,12
"2020-02-01 11:01:40",4.42423009872437,3.01050710678101,3.10045886039734,94.8159027099609,38,0,12,12
"2020-02-01 11:01:50",4.42423009872437,3.01182222366333,3.09467267990112,92.5453567504883,38,0,12,12
"2020-02-01 11:02:00",4.43264675140381,3.00524687767029,3.09519863128662,90.1673889160156,38,0,12,12
"2020-02-01 11:02:10",4.44316720962524,3.01050710678101,3.0938835144043,91.9350051879883,38,0,12,12
"2020-02-01 11:02:20",4.43869590759277,3.01708245277405,3.09651374816895,85.9436950683594,38,0,12,12
"2020-02-01 11:02:30",4.4347505569458,3.01497840881348,3.09204244613647,86.578483581543,38,0,12,12
"2020-02-01 11:02:40",4.44264125823975,3.00919198989868,3.09598779678345,88.028678894043,38,0,12,12
"2020-02-01 11:02:50",4.4352765083313,3.01366329193115,3.09467267990112,93.7319030761719,38,0,12,12
"2020-02-01 11:03:00",4.43922185897827,3.00919198989868,3.09467267990112,88.9954986572266,38,0,12,12
"2020-02-01 11:03:10",4.43922185897827,3.0144522190094,3.09467267990112,90.4115295410156,38,0,12,12
"2020-02-01 11:03:20",4.44185209274292,3.0144522190094,3.09256863594055,88.5560455322266,38,0,12,12
"2020-02-01 11:03:30",4.44658613204956,3.0144522190094,3.0899384021759,87.725944519043,38,0,12,12
"2020-02-01 11:03:40",4.44921636581421,3.01313710212708,3.09204244613647,83.0383682250977,38,0,12,12
"2020-02-01 11:03:50",4.44395637512207,3.0110330581665,3.08941245079041,75.7970581054688,38,0,12,12
"2020-02-01 11:04:00",4.45184659957886,3.0144522190094,3.09072732925415,79.825439453125,38,0,12,12
"2020-02-01 11:04:10",4.44790124893188,3.01366329193115,3.08941245079041,78.8244476318359,38,0,12,12
"2020-02-01 11:04:20",4.44842720031738,3.02155375480652,3.08941245079041,73.5021057128906,38,0,12,12
"2020-02-01 11:04:30",4.46762752532959,3.01971244812012,3.08862328529358,57.9256820678711,38,0,12,12
"2020-02-01 11:04:40",4.48524951934814,3.02365779876709,3.09256863594055,46.6706275939941,38,0,12,12
"2020-02-01 11:04:50",4.4957709312439,3.02102756500244,3.08599328994751,47.2956466674805,38,0,12,12
"2020-02-01 11:05:00",4.49182462692261,3.02760291099548,3.09256863594055,44.1315269470215,38,0,12,12
"2020-02-01 11:05:10",4.4957709312439,3.02286863327026,3.0899384021759,44.3903274536133,38,0,12,12
"2020-02-01 11:05:20",4.49129867553711,3.02760291099548,3.08941245079041,44.3024368286133,38,0,12,12
"2020-02-01 11:05:30",4.49129867553711,3.01971244812012,3.08862328529358,42.8766250610352,38,0,12,12
"2020-02-01 11:05:40",4.50366163253784,3.02023863792419,3.0933575630188,46.5485572814941,38,0,10,12
"2020-02-01 11:05:50",4.50892162322998,3.02234268188477,3.09256863594055,44.9274444580078,38,0,10,12
"2020-02-01 11:06:00",4.50366163253784,3.02155375480652,3.08809733390808,45.3766632080078,38,0,10,12
"2020-02-01 11:06:10",4.50760650634766,3.02549886703491,3.0899384021759,44.7907257080078,38,0,10,12
"2020-02-01 11:06:20",4.51234102249146,3.01497840881348,3.09467267990112,44.8297882080078,38,0,10,12
"2020-02-01 11:06:30",4.50971078872681,3.02286863327026,3.08730816841125,45.4010772705078,38,0,10,12
"2020-02-01 11:06:40",4.5102367401123,3.02155375480652,3.08862328529358,46.5387916564941,38,0,10,12
"2020-02-01 11:06:50",4.51102590560913,3.02365779876709,3.0899384021759,48.5163688659668,38,0,10,12
"2020-02-01 11:07:00",4.50629138946533,3.02497291564941,3.08941245079041,45.0495147705078,38,0,10,12
"2020-02-01 11:07:10",4.50708055496216,3.02023863792419,3.09204244613647,46.3190650939941,38,0,10,12
"2020-02-01 11:07:20",4.50971078872681,3.02286863327026,3.09467267990112,45.4157257080078,38,0,10,12
"2020-02-01 11:07:30",4.50760650634766,3.01708245277405,3.09072732925415,44.3659133911133,38,0,10,12
"2020-02-01 11:07:40",4.50576543807983,3.02628803253174,3.08809733390808,45.1325225830078,38,0,10,12
"2020-02-01 11:07:50",4.5005054473877,3.01971244812012,3.09256863594055,44.6198272705078,38,0,10,12
"2020-02-01 11:08:00",4.50445032119751,3.01629328727722,3.0899384021759,47.4665451049805,38,0,10,12
"2020-02-01 11:08:10",4.50576543807983,3.02023863792419,3.0899384021759,43.8873863220215,38,0,10,12
"2020-02-01 11:08:20",4.50971078872681,3.01576733589172,3.09072732925415,45.1569366455078,38,0,10,12
"2020-02-01 11:08:30",4.49971628189087,3.01313710212708,3.0899384021759,49.9568176269531,38,0,10,15
"2020-02-01 11:08:40",4.50629138946533,3.02234268188477,3.0933575630188,50.9187507629395,38,0,10,15
"2020-02-01 11:08:50",4.50103139877319,3.01971244812012,3.08730816841125,52.4226760864258,38,0,10,15
"2020-02-01 11:09:00",4.50182056427002,3.01629328727722,3.0933575630188,51.9197387695313,38,0,8,15
"2020-02-01 11:09:10",4.49261379241943,3.02023863792419,3.09072732925415,58.1210021972656,38,0,8,20
"2020-02-01 11:09:20",4.49656009674072,3.01576733589172,3.09204244613647,59.4296188354492,38,0,8,20
"2020-02-01 11:09:30",4.49392890930176,3.01050710678101,3.0933575630188,58.5262870788574,38,0,8,20
"2020-02-01 11:09:40",4.49445581436157,3.01182222366333,3.09256863594055,57.7694320678711,38,0,8,20
"2020-02-01 11:09:50",4.49129867553711,3.01629328727722,3.08730816841125,58.9413261413574,38,0,8,20
"2020-02-01 11:10:00",4.49708604812622,3.01497840881348,3.0933575630188,59.3905563354492,38,0,8,20
"2020-02-01 11:10:10",4.49445581436157,3.01182222366333,3.0938835144043,57.2420883178711,38,0,8,20
"2020-02-01 11:10:20",4.49050951004028,3.01760840415955,3.08862328529358,57.8182601928711,38,0,8,20
"2020-02-01 11:10:30",4.48787975311279,3.01497840881348,3.08941245079041,57.3299789428711,38,0,8,20
"2020-02-01 11:10:40",4.49392890930176,3.01629328727722,3.08730816841125,60.6015090942383,38,0,8,20
"2020-02-01 11:10:50",4.49050951004028,3.00840306282043,3.09256863594055,57.4618148803711,38,0,8,20
"2020-02-01 11:11:00",4.49050951004028,3.00971794128418,3.08678221702576,57.7694320678711,38,0,8,20
"2020-02-01 11:11:10",4.49129867553711,3.00524687767029,3.08809733390808,57.2909164428711,38,0,8,20
"2020-02-01 11:11:20",4.49261379241943,3.00919198989868,3.0933575630188,57.8524398803711,38,0,8,20
"2020-02-01 11:11:30",4.49392890930176,3.01182222366333,3.0899384021759,61.9687194824219,38,0,8,20
