"LNGS Time","PUR_TE281_TFEOUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_DPT288_PMON_A.PI","PUR_TE278_TFILTEROUTLET.PI"
"2021-03-09 00:05:05",-96.7940826416016,-96.1837158203125,154.792404174805,-100.328071594238
"2021-03-09 01:05:05",-96.7696685791016,-96.1837158203125,137.653472900391,-100.328071594238
"2021-03-09 02:05:05",-96.7757720947266,-96.2386474609375,111.82300567627,-100.328071594238
"2021-03-09 03:05:05",-96.8001861572266,-96.2142333984375,149.860687255859,-100.346382141113
"2021-03-09 04:05:05",-96.8001861572266,-96.2020263671875,139.079284667969,-100.334175109863
"2021-03-09 05:05:05",-96.7940826416016,-96.2020263671875,141.862518310547,-100.328071594238
"2021-03-09 06:05:05",-96.8001861572266,-96.2264404296875,143.620361328125,-100.334175109863
"2021-03-09 07:05:05",-96.7757720947266,-96.1898193359375,131.120162963867,-100.321968078613
"2021-03-09 08:05:05",-96.7818756103516,-96.2264404296875,149.992523193359,-100.315864562988
"2021-03-09 09:05:05",-96.7940826416016,-96.2325439453125,166.765228271484,-100.346382141113
"2021-03-09 10:05:05",-96.7818756103516,-96.1776123046875,135.627059936523,-100.328071594238
"2021-03-09 11:05:05",-96.7696685791016,-96.2081298828125,123.20987701416,-100.315864562988
"2021-03-09 12:05:05",-96.7818756103516,-96.2447509765625,134.406356811523,-100.315864562988
"2021-03-09 13:05:05",-96.7940826416016,-96.1898193359375,147.990539550781,-100.321968078613
"2021-03-09 14:05:05",-96.7818756103516,-96.2447509765625,126.261688232422,-100.334175109863
"2021-03-09 15:05:05",-96.7757720947266,-96.1776123046875,144.279556274414,-100.328071594238
"2021-03-09 16:05:05",-96.7757720947266,-96.2081298828125,133.332092285156,-100.321968078613
"2021-03-09 17:05:05",-96.7696685791016,-96.2081298828125,148.52766418457,-100.315864562988
"2021-03-09 18:05:05",-96.7940826416016,-96.1898193359375,139.313659667969,-100.328071594238
"2021-03-09 19:05:05",-96.7818756103516,-96.2081298828125,157.194793701172,-100.321968078613
"2021-03-09 20:05:05",-96.8001861572266,-96.2325439453125,118.937362670898,-100.352485656738
"2021-03-09 21:05:05",-96.7818756103516,-96.2386474609375,151.213241577148,-100.328071594238
"2021-03-09 22:05:05",-96.8062896728516,-96.2081298828125,163.469299316406,-100.334175109863
"2021-03-09 23:05:05",-96.8001861572266,-96.2264404296875,117.267417907715,-100.334175109863
"2021-03-10 00:05:05",-96.8062896728516,-96.2447509765625,158.903793334961,-100.358589172363
"2021-03-10 01:05:05",-96.7818756103516,-96.1776123046875,119.181518554688,-100.321968078613
"2021-03-10 02:05:05",-96.8001861572266,-96.1898193359375,149.347991943359,-100.352485656738
