time UTC,venturi_dp,venturi_flow,pt286,pt274,pt273,fv284,fv283,fv275,fv282,fv277,fv278,fv279,fv280
2020-01-30 10:53:20+00:00,54.385597229003906,1.533482874552907,4.169599293518067,0.00026301422622054815,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 10:55:00+00:00,63.580074310302734,1.6595612382119733,4.183539627838135,0.00026301422622054815,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 10:56:40+00:00,57.427635192871094,1.5762999979795675,4.19143032913208,0.0007890426786616445,0.8772869352340699,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 10:58:20+00:00,54.66880798339844,1.5375188358248715,4.20063614730835,0.0,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:00:00+00:00,45.78195571899414,1.4054339536921607,4.214312790679932,0.0,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:01:40+00:00,15.591058731079102,0.8124639079306543,4.279541729736328,0.0,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:03:20+00:00,50.371856689453125,1.4751123328745845,4.199846981811524,0.0042082276195287704,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:05:00+00:00,17.910432815551758,0.8721242555099634,4.281382798004151,0.003419185057282448,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:06:40+00:00,17.387962341308594,0.8590388234753948,4.272176979827881,0.002893156372010708,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:08:20+00:00,18.227815628051758,0.8799801969216146,4.265601872253418,0.0,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:10:00+00:00,18.388948440551758,0.8839424344853984,4.26297163848877,0.003419185057282448,0.8772869352340699,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:11:40+00:00,17.680931091308594,0.8664001370520146,4.263760803985596,0.0042082276195287704,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:13:20+00:00,43.902034759521484,1.3758907503718358,4.5031068313598634,0.002893156372010708,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:15:00+00:00,45.14717102050781,1.395527237493052,4.504422901916504,0.00026301422622054815,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:16:40+00:00,46.14816665649414,1.4111179764342567,4.501002548980713,0.0007890426786616445,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:18:20+00:00,43.19401550292969,1.3646005959722691,4.5036327827453615,0.0021041138097643852,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:20:00+00:00,46.02609634399414,1.409225815949713,4.504422901916504,0.0021041138097643852,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:21:40+00:00,42.99870300292969,1.3614698699307841,4.510209320831299,0.0021041138097643852,0.8767608646392823,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:23:20+00:00,45.26924133300781,1.3974376996560143,4.501002548980713,0.0042082276195287704,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:25:00+00:00,46.30441665649414,1.4135362945156726,4.501791714477539,0.002893156372010708,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:26:40+00:00,45.718467712402344,1.404446236662584,4.495216130065918,0.0007890426786616445,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:28:20+00:00,43.301448822021484,1.3663196621200926,4.49442744140625,0.0007890426786616445,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:30:00+00:00,46.91477966308594,1.4229441563265157,4.491797207641602,0.003419185057282448,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:31:40+00:00,46.41672134399414,1.4152719417594135,4.49258589630127,0.0042082276195287704,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:33:20+00:00,48.5505485534668,1.4478596213882622,4.486536740112305,0.0021041138097643852,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:35:00+00:00,44.40009307861328,1.3837783950992402,4.488641022491455,0.005523298867046833,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:36:40+00:00,47.18334197998047,1.4270642630391683,4.4904820907592775,0.0021041138097643852,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:38:20+00:00,48.257568359375,1.4434282583405453,4.49258589630127,0.0042082276195287704,0.8772869352340699,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:40:00+00:00,47.49095916748047,1.431769145363824,4.484695671844483,0.002893156372010708,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:41:40+00:00,45.97726821899414,1.4084682493969423,4.483906506347656,0.002893156372010708,0.8767608646392823,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:43:20+00:00,51.00664138793945,1.4844946849937812,4.483380554962158,0.0,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:45:00+00:00,48.4675407409668,1.4466054780184752,4.4773313987731935,0.0007890426786616445,0.8780759815216065,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:46:40+00:00,46.91477966308594,1.4229441563265157,4.482591389465332,0.0007890426786616445,0.8767608646392823,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:48:20+00:00,44.56123352050781,1.3863208625120944,4.479961632537842,0.0021041138097643852,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:50:00+00:00,46.61203384399414,1.418285465891181,4.4768054473876955,0.00026301422622054815,0.8715006355285645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:51:40+00:00,45.41572570800781,1.3997268579711615,4.47812056427002,0.0021041138097643852,0.8715006355285645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:53:20+00:00,45.30342102050781,1.3979721674193415,4.470755814361572,0.002893156372010708,0.8767608646392823,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:55:00+00:00,45.81613540649414,1.4059654219122617,4.470228909301758,0.0007890426786616445,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:56:40+00:00,46.64621353149414,1.4188121831662819,4.470755814361572,0.00026301422622054815,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 11:58:20+00:00,46.62179946899414,1.418435976237839,4.470755814361572,0.0021041138097643852,0.8767608646392823,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:00:00+00:00,44.31708526611328,1.3824669009999784,4.472860096740723,0.0021041138097643852,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:01:40+00:00,46.18234634399414,1.4116473328591466,4.471544979858399,0.0,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:03:20+00:00,44.96162414550781,1.3926183824966532,4.464179753112793,0.0021041138097643852,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:05:00+00:00,45.81613540649414,1.4059654219122617,4.462338684844971,0.0042082276195287704,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:06:40+00:00,46.85618591308594,1.4220436839040589,4.466809510040283,0.005523298867046833,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:08:20+00:00,44.35126495361328,1.383007076577425,4.462338684844971,0.003419185057282448,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:10:00+00:00,47.23217010498047,1.4278120914055272,4.464968441772461,0.0,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:11:40+00:00,42.398109436035156,1.3517979611552555,4.462864636230469,0.003419185057282448,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:13:20+00:00,44.34149932861328,1.3828527619400897,4.464968441772461,0.002893156372010708,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:15:00+00:00,47.32006072998047,1.4291572091810874,4.461549519348145,0.003419185057282448,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:16:40+00:00,45.24482727050781,1.3970558134471645,4.458393334197998,0.00473425630480051,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:18:20+00:00,45.07392883300781,1.3943797205103874,4.454447983551026,0.003419185057282448,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:20:00+00:00,45.611045837402344,1.402773453931137,4.458919285583496,0.0,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:21:40+00:00,49.649200439453125,1.4643589653857236,4.458919285583496,0.0007890426786616445,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:23:20+00:00,43.609066009521484,1.3712301595271388,4.454447983551026,0.0,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:25:00+00:00,44.90303039550781,1.3916985504268744,4.454973934936524,0.00026301422622054815,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:26:40+00:00,47.34447479248047,1.4295306313071137,4.4470837104797365,0.00026301422622054815,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:28:20+00:00,44.96162414550781,1.3926183824966532,4.449187516021729,0.0042082276195287704,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:30:00+00:00,46.46554946899414,1.4160259161443616,4.447872875976563,0.002893156372010708,0.8715006355285645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:31:40+00:00,45.562217712402344,1.4020124471041249,4.450502632904053,0.0,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:33:20+00:00,43.521175384521484,1.3698289321286838,4.447872875976563,0.0021041138097643852,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:35:00+00:00,46.25558853149414,1.4127810089435089,4.444453476715088,0.0007890426786616445,0.8767608646392823,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:36:40+00:00,47.53978729248047,1.432514549466777,4.445768593597412,0.002893156372010708,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:38:20+00:00,45.81613540649414,1.4059654219122617,4.444453476715088,0.0042082276195287704,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:40:00+00:00,45.733116149902344,1.4046741910964826,4.441297291564942,0.0042082276195287704,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:41:40+00:00,44.53681945800781,1.3859359541897336,4.437877892303467,0.003419185057282448,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:43:20+00:00,45.00068664550781,1.3932312709939856,4.439193009185791,0.0007890426786616445,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:45:00+00:00,47.19799041748047,1.4272886521549855,4.443138359832764,0.002893156372010708,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:46:40+00:00,45.83078384399414,1.4061931333290665,4.44182324295044,0.0021041138097643852,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:48:20+00:00,46.66086196899414,1.419037860076175,4.435248135375977,0.0007890426786616445,0.8715006355285645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:50:00+00:00,45.96261978149414,1.408240901010427,4.434722183990479,0.003419185057282448,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:51:40+00:00,46.67062759399414,1.4191882916734138,4.4339330184936525,0.00026301422622054815,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:53:20+00:00,46.13351821899414,1.410891049396541,4.4334070671081545,0.005523298867046833,0.8715006355285645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:55:00+00:00,45.80636978149414,1.4058135940806058,4.4334070671081545,0.0021041138097643852,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:56:40+00:00,45.645225524902344,1.4033059164103185,4.430776833343506,0.0007890426786616445,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 12:58:20+00:00,44.96162414550781,1.3926183824966532,4.429461716461182,0.006049327086657286,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:00:00+00:00,43.521175384521484,1.3698289321286838,4.425516365814209,0.003419185057282448,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:01:40+00:00,44.69306945800781,1.388397548197218,4.426042317199707,0.002893156372010708,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:03:20+00:00,46.44113540649414,1.4156489784888089,4.429461716461182,0.0007890426786616445,0.8772869352340699,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:05:00+00:00,44.30243682861328,1.382235333427186,4.424201248931885,0.002893156372010708,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:06:40+00:00,45.29365539550781,1.3978194829198016,4.423412560272217,0.003419185057282448,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:08:20+00:00,45.718467712402344,1.404446236662584,4.423412560272217,0.0,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:10:00+00:00,45.93820571899414,1.4078619065245332,4.4215710151672365,0.0021041138097643852,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:11:40+00:00,44.83955383300781,1.3907013883034658,4.422097443389893,0.002893156372010708,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:13:20+00:00,45.83078384399414,1.4061931333290665,4.416836975860596,0.0,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:15:00+00:00,44.54658508300781,1.3860899301731568,4.415521858978272,0.005523298867046833,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:16:40+00:00,45.596397399902344,1.4025451946646974,4.4202563751220705,0.0,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:18:20+00:00,46.07492446899414,1.4099829808355047,4.418941258239746,0.0,0.8767608646392823,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:20:00+00:00,44.30243682861328,1.382235333427186,4.4202563751220705,0.0007890426786616445,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:21:40+00:00,45.97726821899414,1.4084682493969423,4.411050556945801,0.0021041138097643852,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:23:20+00:00,44.49774932861328,1.3853197610562638,4.413680790710449,0.003419185057282448,0.8701855186462403,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:25:00+00:00,45.20576477050781,1.396444581179266,4.417626141357422,0.0021041138097643852,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:26:40+00:00,45.92844009399414,1.4077102805372748,4.414995907592774,0.0021041138097643852,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:28:20+00:00,45.620811462402344,1.4029256064162927,4.411050556945801,0.0,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:30:00+00:00,45.757530212402344,1.4050540340552056,4.408946751403809,0.002893156372010708,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:31:40+00:00,46.17258071899414,1.4114961081573536,4.411576508331299,0.0021041138097643852,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:33:20+00:00,44.46356964111328,1.3847804755092603,4.411050556945801,0.002893156372010708,0.8767608646392823,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:35:00+00:00,46.51437759399414,1.4167794945460777,4.4076316345214845,0.0021041138097643852,0.8715006355285645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:36:40+00:00,44.52216339111328,1.3857048382444082,4.405790566253662,0.0,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:38:20+00:00,45.98703384399414,1.4086197948715466,4.404475449371338,0.0042082276195287704,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:40:00+00:00,46.81712341308594,1.421443056186943,4.409735440063477,0.00473425630480051,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:41:40+00:00,43.936214447021484,1.376433471905103,4.40631651763916,0.003419185057282448,0.8707115892410279,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:43:20+00:00,44.64424133300781,1.3876287628755193,4.404475449371338,0.005523298867046833,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:45:00+00:00,45.95285415649414,1.408089315295532,4.399740933227539,0.002893156372010708,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:46:40+00:00,44.49774932861328,1.3853197610562638,4.40184521560669,0.0007890426786616445,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:48:20+00:00,44.46356964111328,1.3847804755092603,4.399740933227539,0.003419185057282448,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:50:00+00:00,45.00068664550781,1.3932312709939856,4.40184521560669,0.00473425630480051,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:51:40+00:00,47.06127166748047,1.4251929977559898,4.404475449371338,0.0,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:53:20+00:00,45.20576477050781,1.396444581179266,4.395796059417725,0.002893156372010708,0.8715006355285645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:55:00+00:00,45.46455383300781,1.4004890902799374,4.395796059417725,0.00026301422622054815,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:56:40+00:00,45.95285415649414,1.408089315295532,4.395796059417725,0.0007890426786616445,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 13:58:20+00:00,45.733116149902344,1.4046741910964826,4.3952696311950685,0.003419185057282448,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:00:00+00:00,46.24582290649414,1.4126299040074408,4.397110699462891,0.002893156372010708,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:01:40+00:00,45.04951477050781,1.3939970077320427,4.3952696311950685,0.0,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:03:20+00:00,45.83078384399414,1.4061931333290665,4.394480942535401,0.00026301422622054815,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:05:00+00:00,43.594417572021484,1.3709967197330648,4.393954514312744,0.00026301422622054815,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:06:40+00:00,44.80537414550781,1.3901641625491534,4.390535591888428,0.0021041138097643852,0.8754458073616028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:08:20+00:00,46.84153747558594,1.421818477855133,4.390535591888428,0.0042082276195287704,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:10:00+00:00,45.718467712402344,1.404446236662584,4.393165825653076,0.002893156372010708,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:11:40+00:00,45.37666320800781,1.3991167771070183,4.3879053581237795,0.002893156372010708,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:13:20+00:00,44.22919464111328,1.381076920987212,4.388694523620606,0.003419185057282448,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:15:00+00:00,45.15693664550781,1.3956801694212633,4.391850708770752,0.00473425630480051,0.8715006355285645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:16:40+00:00,44.32685089111328,1.382621258124693,4.391324757385254,0.002893156372010708,0.8715006355285645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:18:20+00:00,45.19599914550781,1.3962917318608852,4.383434056091309,0.002893156372010708,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:20:00+00:00,42.217445373535156,1.3488751806514931,4.386590241241455,0.006049327086657286,0.8759718779563904,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:21:40+00:00,45.474327087402344,1.4006416066790122,4.3879053581237795,0.003419185057282448,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:23:20+00:00,47.45189666748047,1.4311725461842932,4.382645367431641,0.006049327086657286,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:25:00+00:00,44.76631164550781,1.3895499393306152,4.383434056091309,0.003419185057282448,0.8733417037963868,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:26:40+00:00,45.645225524902344,1.4033059164103185,4.391324757385254,0.00473425630480051,0.8715006355285645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:28:20+00:00,45.523155212402344,1.4014033480467107,4.388694523620606,0.0042082276195287704,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:30:00+00:00,43.950862884521484,1.3766660022348178,4.384749172973633,0.0,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:31:40+00:00,45.513389587402344,1.4012510324614416,4.380015133666992,0.0021041138097643852,0.8746567610740662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:33:20+00:00,46.37765884399414,1.4146684767236577,4.3879053581237795,0.003419185057282448,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:35:00+00:00,44.69306945800781,1.388397548197218,4.382645367431641,0.00026301422622054815,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:36:40+00:00,43.413753509521484,1.3681143983674406,4.377384899902344,0.00473425630480051,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:38:20+00:00,45.36689758300781,1.3989642158723083,4.382645367431641,0.0,0.8720266465187073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2020-01-30 14:40:00+00:00,46.08469009399414,1.410134365668819,4.384749172973633,0.0021041138097643852,0.8728156928062439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
