time UTC,venturi_dp,venturi_flow,pt286,pt289,te281,venturi_deltaP
2021-04-15 10:30:00+00:00,96.7593002319336,2.051643498355453,4.545699393463135,4.056803811645508,-96.4705810546875,0.48889558181762727
2021-04-15 10:46:40+00:00,95.07469177246094,2.033542079268902,4.550170695495606,4.0620642791748045,-96.61708068847656,0.4881064163208011
2021-04-15 11:03:20+00:00,94.12254333496094,2.0232401009622016,4.538335120391846,4.056803811645508,-96.53773498535156,0.4815313087463382
2021-04-15 11:20:00+00:00,93.92721557617188,2.021120278386845,4.540965354156494,4.059434045410156,-96.54383850097656,0.4815313087463382
2021-04-15 11:36:40+00:00,94.13230895996094,2.023346026054727,4.547014510345459,4.059959996795654,-96.53773498535156,0.487054513549805
2021-04-15 11:53:20+00:00,92.60883331298828,2.006754326615033,4.547014510345459,4.063905824279785,-96.61708068847656,0.48310868606567414
2021-04-15 12:10:00+00:00,96.9057846069336,2.0532100260676898,4.54175451965332,4.06074916229248,-96.52552795410156,0.48100535736084016
2021-04-15 12:26:40+00:00,94.65965270996094,2.02905784493527,4.548855578613281,4.0625902305603026,-96.58045959472656,0.48626534805297883
2021-04-15 12:43:20+00:00,96.7690658569336,2.0517479704085573,4.55359009475708,4.064694989776611,-96.56825256347656,0.48889510498046906
2021-04-15 13:00:00+00:00,95.22117614746094,2.0351224127876915,4.543595587921143,4.065220941162109,-96.61708068847656,0.4783746467590335
2021-04-15 13:16:40+00:00,96.08544921875,2.04442190588839,4.552274977874756,4.066009629821777,-96.54383850097656,0.48626534805297883
2021-04-15 13:33:20+00:00,94.24461364746094,2.0245637699584615,4.5496447441101076,4.059434045410156,-96.54994201660156,0.4902106986999515
2021-04-15 13:50:00+00:00,92.83832550048828,2.0092623380672214,4.552800929260254,4.064694989776611,-96.4766845703125,0.4881059394836429
2021-04-15 14:06:40+00:00,95.32859802246094,2.0362805516819638,4.55359009475708,4.066009629821777,-96.55604553222656,0.48758046493530305
2021-04-15 14:23:20+00:00,96.9790267944336,2.0539928459624264,4.550170695495606,4.063905824279785,-96.53773498535156,0.4862648712158206
2021-04-15 14:40:00+00:00,97.6723861694336,2.0613889464862263,4.554116046142578,4.063905824279785,-96.53773498535156,0.4902102218627933
2021-04-15 14:56:40+00:00,97.5649642944336,2.0602447941528204,4.545699393463135,4.0560146461486815,-96.57435607910156,0.48968474731445344
2021-04-15 15:13:20+00:00,91.85199737548828,1.998461127401225,4.547014510345459,4.059959996795654,-96.56825256347656,0.487054513549805
2021-04-15 15:30:00+00:00,98.99076843261719,2.0753801469040702,4.544384276580811,4.054699529266357,-96.53773498535156,0.48968474731445344
2021-04-15 15:46:40+00:00,98.0776596069336,2.0656998672608995,4.544384276580811,4.058118928527832,-96.52552795410156,0.48626534805297883
2021-04-15 16:03:20+00:00,95.81687927246094,2.041536614726868,4.544384276580811,4.057329763031006,-96.54994201660156,0.487054513549805
2021-04-15 16:20:00+00:00,97.5893783569336,2.0605048840564417,4.55148581237793,4.057329763031006,-96.54383850097656,0.49415604934692414
2021-04-15 16:36:40+00:00,98.90776062011719,2.0745019932895263,4.5496447441101076,4.058118928527832,-96.57435607910156,0.4915258155822757
2021-04-15 16:53:20+00:00,96.9643783569336,2.053836305636374,4.544384276580811,4.056803811645508,-96.50111389160156,0.48758046493530305
2021-04-15 17:10:00+00:00,97.8676986694336,2.0634676128065204,4.548855578613281,4.065220941162109,-96.54383850097656,0.4836346374511722
2021-04-15 17:26:40+00:00,97.2964096069336,2.0573816548138835,4.545699393463135,4.05864487991333,-96.53773498535156,0.487054513549805
2021-04-15 17:43:20+00:00,97.0864486694336,2.055140447326172,4.546225821685791,4.0620642791748045,-96.57435607910156,0.48416154251098664
2021-04-15 18:00:00+00:00,100.22613525390625,2.0884060499528165,4.544384276580811,4.064694989776611,-96.58045959472656,0.47968928680419953
2021-04-15 18:16:40+00:00,97.9311752319336,2.0641427327231328,4.548855578613281,4.05864487991333,-96.53773498535156,0.4902106986999515
2021-04-15 18:33:20+00:00,99.42047119140625,2.0799201704412633,4.540439402770996,4.051543344116211,-96.54994201660156,0.48889605865478547
2021-04-15 18:50:00+00:00,100.03082275390625,2.0863520081029545,4.546225821685791,4.059434045410156,-96.59877014160156,0.4867917762756351
2021-04-15 19:06:40+00:00,98.4048080444336,2.0691732750198577,4.543069636535645,4.059959996795654,-96.51942443847656,0.48310963973999055
2021-04-15 19:23:20+00:00,95.27976989746094,2.0357542058406666,4.5422804710388185,4.059959996795654,-96.54383850097656,0.4823204742431644
2021-04-15 19:40:00+00:00,98.3559799194336,2.0686552228815245,4.543595587921143,4.058118928527832,-96.55604553222656,0.48547665939331086
2021-04-15 19:56:40+00:00,101.30036926269531,2.099667841063158,4.540439402770996,4.052858460998535,-96.57435607910156,0.48758094177246125
2021-04-15 20:13:20+00:00,100.07965087890625,2.086865706408092,4.5422804710388185,4.053384412384033,-96.51332092285156,0.48889605865478547
2021-04-15 20:30:00+00:00,95.14793395996094,2.034332398077527,4.546225821685791,4.057329763031006,-96.57435607910156,0.48889605865478547
2021-04-15 20:46:40+00:00,100.17730712890625,2.08789272724145,4.55148581237793,4.063379396057129,-96.62318420410156,0.4881064163208011
2021-04-15 21:03:20+00:00,98.49272155761719,2.0701056878078794,4.548329627227783,4.05864487991333,-96.55604553222656,0.48968474731445344
2021-04-15 21:20:00+00:00,99.71343994140625,2.0830099088411704,4.540439402770996,4.054699529266357,-96.51942443847656,0.485739873504639
2021-04-15 21:36:40+00:00,97.5991439819336,2.060608910909139,4.546225821685791,4.058118928527832,-96.54994201660156,0.4881068931579593
2021-04-15 21:53:20+00:00,97.8676986694336,2.0634676128065204,4.546225821685791,4.056803811645508,-96.59266662597656,0.4894220100402835
2021-04-15 22:10:00+00:00,96.15869140625,2.0452080588228334,4.546225821685791,4.057329763031006,-96.56825256347656,0.48889605865478547
2021-04-15 22:26:40+00:00,104.23011779785156,2.1300820622328938,4.540965354156494,4.052858460998535,-96.57435607910156,0.4881068931579593
2021-04-15 22:43:20+00:00,98.1850814819336,2.066841027065756,4.543595587921143,4.057329763031006,-96.54994201660156,0.48626582489013703
2021-04-15 23:00:00+00:00,94.85496520996094,2.0311692947344886,4.535704886627197,4.050754655456543,-96.57435607910156,0.4849502311706546
2021-04-15 23:16:40+00:00,103.1314468383789,2.1187272844955913,4.53965023727417,4.056803811645508,-96.53773498535156,0.4828464256286624
