"LNGS Time","PUR_TE281_TFEOUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_DPT288_PMON_A.PI","PUR_TE278_TFILTEROUTLET.PI"
"2021-12-06 01:53:05",-96.9283599853516,-96.5926666259766,88.6390533447266,-100.407417297363
"2021-12-06 01:55:05",-96.9405670166016,-96.5804595947266,93.1068801879883,-100.407417297363
"2021-12-06 01:57:05",-96.9405670166016,-96.5926666259766,92.1303176879883,-100.419624328613
"2021-12-06 01:59:05",-96.9283599853516,-96.5743560791016,95.9291839599609,-100.407417297363
"2021-12-06 02:01:05",-96.9405670166016,-96.5987701416016,90.9339904785156,-100.401313781738
"2021-12-06 02:03:05",-96.9283599853516,-96.5743560791016,92.0228958129883,-100.401313781738
"2021-12-06 02:05:05",-96.9405670166016,-96.5560455322266,91.9350051879883,-100.401313781738
"2021-12-06 02:07:05",-96.9405670166016,-96.5499420166016,92.8041458129883,-100.401313781738
"2021-12-06 02:09:05",-96.9405670166016,-96.5987701416016,91.7055130004883,-100.395210266113
"2021-12-06 02:11:05",-96.9222564697266,-96.6048736572266,93.6098327636719,-100.376899719238
"2021-12-06 02:13:05",-96.9222564697266,-96.5743560791016,93.8539733886719,-100.383003234863
"2021-12-06 02:15:05",-96.9466705322266,-96.5743560791016,92.4232864379883,-100.407417297363
"2021-12-06 02:17:05",-96.9405670166016,-96.6048736572266,91.0316619873047,-100.407417297363
"2021-12-06 02:19:05",-96.9283599853516,-96.5804595947266,94.5473480224609,-100.395210266113
"2021-12-06 02:21:05",-96.9405670166016,-96.5926666259766,92.0326614379883,-100.407417297363
"2021-12-06 02:23:05",-96.9405670166016,-96.6231842041016,90.3968811035156,-100.401313781738
"2021-12-06 02:25:05",-96.9039459228516,-96.5926666259766,91.5834426879883,-100.401313781738
"2021-12-06 02:27:05",-96.9405670166016,-96.5987701416016,91.1049041748047,-100.419624328613
"2021-12-06 02:29:05",-96.9466705322266,-96.5926666259766,93.1068801879883,-100.401313781738
"2021-12-06 02:31:05",-96.9283599853516,-96.5926666259766,93.4389343261719,-100.419624328613
"2021-12-06 02:33:05",-96.9405670166016,-96.5926666259766,93.1312942504883,-100.395210266113
"2021-12-06 02:35:05",-96.9405670166016,-96.6048736572266,96.13427734375,-100.407417297363
"2021-12-06 02:37:05",-96.9405670166016,-96.5987701416016,91.8031692504883,-100.407417297363
"2021-12-06 02:39:05",-96.9466705322266,-96.5987701416016,91.1927947998047,-100.407417297363
"2021-12-06 02:41:05",-96.9527740478516,-96.5804595947266,88.4583892822266,-100.407417297363
"2021-12-06 02:43:05",-96.9405670166016,-96.5743560791016,91.9838333129883,-100.419624328613
"2021-12-06 02:45:05",-96.9405670166016,-96.5987701416016,92.1449661254883,-100.407417297363
"2021-12-06 02:47:05",-96.9405670166016,-96.5682525634766,93.2435989379883,-100.407417297363
"2021-12-06 02:49:05",-96.9405670166016,-96.5743560791016,91.0951385498047,-100.395210266113
"2021-12-06 02:51:05",-96.9222564697266,-96.5926666259766,91.8031692504883,-100.395210266113
"2021-12-06 02:53:05",-96.9161529541016,-96.5438385009766,92.8871536254883,-100.401313781738
"2021-12-06 02:55:05",-96.9222564697266,-96.5804595947266,94.3422698974609,-100.395210266113
"2021-12-06 02:57:05",-96.9161529541016,-96.5682525634766,95.1723480224609,-100.383003234863
"2021-12-06 02:59:05",-96.9161529541016,-96.5926666259766,92.3744583129883,-100.370796203613
"2021-12-06 03:01:05",-96.9161529541016,-96.5926666259766,87.896842956543,-100.383003234863
"2021-12-06 03:03:05",-96.9161529541016,-96.5926666259766,92.3256301879883,-100.395210266113
"2021-12-06 03:05:05",-96.9222564697266,-96.5987701416016,89.5082092285156,-100.395210266113
"2021-12-06 03:07:05",-96.9283599853516,-96.5987701416016,90.1918029785156,-100.401313781738
