time UTC,venturi_dp,venturi_flow,pt286,pt289,venturi_deltaP
2020-01-30 10:30:00+00:00,320.0,3.7463502971547733,3.7851240646362303,3.5418035984039307,0.24332046623229964
2020-01-30 10:31:40+00:00,25.210342407226562,1.0381424125491538,4.157820941162109,3.758004903793335,0.39981603736877425
2020-01-30 10:33:20+00:00,45.97726821899414,1.4084682493969423,4.157820941162109,3.752744436264038,0.4050765048980711
2020-01-30 10:35:00+00:00,49.883575439453125,1.4678550663744978,4.133622885894775,3.7259161472320557,0.40770673866271956
2020-01-30 10:36:40+00:00,52.00762939453125,1.4991718414404733,4.145984412384033,3.728546619415283,0.41743779296874983
2020-01-30 10:38:20+00:00,51.25078201293945,1.4880876195797348,4.149403811645508,3.73380708694458,0.41559672470092757
2020-01-30 10:40:00+00:00,53.13069152832031,1.5154718098033721,4.146773577880859,3.732491970062256,0.41428160781860335
2020-01-30 10:41:40+00:00,66.17776489257812,1.6935007778724582,4.119157077026367,3.708031177520752,0.41112589950561507
2020-01-30 10:43:20+00:00,70.88975524902344,1.7534062213459738,4.126258612823486,3.7054009437561035,0.42085766906738264
2020-01-30 10:45:00+00:00,70.7676773071289,1.751879768541735,4.140198470306396,3.714606523513794,0.42559194679260237
2020-01-30 10:46:40+00:00,72.39368438720703,1.7721044926762655,4.1788623344421385,3.7501144409179688,0.42874789352416975
2020-01-30 10:48:20+00:00,69.78134155273438,1.739498100055179,4.189382792663574,3.7666842937469482,0.4226984989166258
2020-01-30 10:50:00+00:00,68.91218566894531,1.7285146947505114,4.204637767028808,3.7798349857330322,0.4248027812957762
2020-01-30 10:51:40+00:00,67.83794403076172,1.7148435021347455,4.212528468322754,3.7882513999938965,0.42427706832885725
2020-01-30 10:53:20+00:00,54.385597229003906,1.533482874552907,4.216999293518066,3.7948267459869385,0.42217254753112776
2020-01-30 10:55:00+00:00,63.580074310302734,1.6595612382119733,4.230939627838135,3.810082197189331,0.42085743064880354
2020-01-30 10:56:40+00:00,57.427635192871094,1.5762999979795675,4.23883032913208,3.815868854522705,0.42296147460937483
2020-01-30 10:58:20+00:00,54.66880798339844,1.5375188358248715,4.248036147308349,3.829019784927368,0.4190163623809813
2020-01-30 11:00:00+00:00,45.78195571899414,1.4054339536921607,4.2617127906799315,3.84743070602417,0.41428208465576155
2020-01-30 11:01:40+00:00,15.591058731079102,0.8124639079306543,4.326941729736328,3.9197607040405273,0.4071810256958006
2020-01-30 11:03:20+00:00,50.371856689453125,1.4751123328745845,4.247246981811523,3.8250744342803955,0.42217254753112776
2020-01-30 11:05:00+00:00,17.910432815551758,0.8721242555099634,4.32878279800415,3.9205496311187744,0.4082331668853758
2020-01-30 11:06:40+00:00,17.387962341308594,0.8590388234753948,4.319576979827881,3.911344051361084,0.4082329284667967
2020-01-30 11:08:20+00:00,18.227815628051758,0.8799801969216146,4.313001872253418,3.916604518890381,0.39639735336303694
2020-01-30 11:10:00+00:00,18.388948440551758,0.8839424344853984,4.310371638488769,3.905294895172119,0.4050767433166502
2020-01-30 11:11:40+00:00,17.680931091308594,0.8664001370520146,4.3111608039855955,3.898719549179077,0.4124412548065184
2020-01-30 11:13:20+00:00,43.902034759521484,1.3758907503718358,4.550506831359863,4.130964279174805,0.4195425521850584
2020-01-30 11:15:00+00:00,45.14717102050781,1.395527237493052,4.551822901916504,4.125703811645508,0.4261190902709959
2020-01-30 11:16:40+00:00,46.14816665649414,1.4111179764342567,4.548402548980713,4.130964279174805,0.41743826980590804
2020-01-30 11:18:20+00:00,43.19401550292969,1.3646005959722691,4.551032782745361,4.134120941162109,0.4169118415832518
2020-01-30 11:20:00+00:00,46.02609634399414,1.409225815949713,4.551822901916504,4.136224746704102,0.4155981552124022
2020-01-30 11:21:40+00:00,42.99870300292969,1.3614698699307841,4.557609320831299,4.139380931854248,0.4182283889770506
2020-01-30 11:23:20+00:00,45.26924133300781,1.3974376996560143,4.548402548980713,4.1296491622924805,0.41875338668823225
2020-01-30 11:25:00+00:00,46.30441665649414,1.4135362945156726,4.549191714477539,4.130964279174805,0.4182274353027342
2020-01-30 11:26:40+00:00,45.718467712402344,1.404446236662584,4.542616130065918,4.123599529266357,0.4190166007995604
2020-01-30 11:28:20+00:00,43.301448822021484,1.3663196621200926,4.54182744140625,4.123599529266357,0.4182279121398924
2020-01-30 11:30:00+00:00,46.91477966308594,1.4229441563265157,4.539197207641601,4.124914646148682,0.41428256149291975
2020-01-30 11:31:40+00:00,46.41672134399414,1.4152719417594135,4.539985896301269,4.120443344116211,0.4195425521850584
2020-01-30 11:33:20+00:00,48.5505485534668,1.4478596213882622,4.5339367401123045,4.119654655456543,0.41428208465576155
2020-01-30 11:35:00+00:00,44.40009307861328,1.3837783950992402,4.536041022491455,4.117813587188721,0.4182274353027342
2020-01-30 11:36:40+00:00,47.18334197998047,1.4270642630391683,4.537882090759277,4.117813587188721,0.4200685035705565
2020-01-30 11:38:20+00:00,48.257568359375,1.4434282583405453,4.539985896301269,4.117813587188721,0.42217230911254866
2020-01-30 11:40:00+00:00,47.49095916748047,1.431769145363824,4.532095671844482,4.118339538574219,0.4137561332702635
2020-01-30 11:41:40+00:00,45.97726821899414,1.4084682493969423,4.531306506347656,4.113079071044922,0.4182274353027342
2020-01-30 11:43:20+00:00,51.00664138793945,1.4844946849937812,4.530780554962158,4.113079071044922,0.41770148391723616
2020-01-30 11:45:00+00:00,48.4675407409668,1.4466054780184752,4.524731398773193,4.110448837280273,0.41428256149291975
2020-01-30 11:46:40+00:00,46.91477966308594,1.4229441563265157,4.529991389465332,4.115183353424072,0.4148080360412596
2020-01-30 11:48:20+00:00,44.56123352050781,1.3863208625120944,4.527361632537842,4.1112380027771,0.416123629760742
2020-01-30 11:50:00+00:00,46.61203384399414,1.418285465891181,4.524205447387695,4.106503963470459,0.41770148391723616
2020-01-30 11:51:40+00:00,45.41572570800781,1.3997268579711615,4.525520564270019,4.109133720397949,0.41638684387207014
2020-01-30 11:53:20+00:00,45.30342102050781,1.3979721674193415,4.518155814361572,4.1033477783203125,0.4148080360412596
2020-01-30 11:55:00+00:00,45.81613540649414,1.4059654219122617,4.517628909301758,4.101243495941162,0.41638541336059554
2020-01-30 11:56:40+00:00,46.64621353149414,1.4188121831662819,4.518155814361572,4.098087310791016,0.4200685035705565
2020-01-30 11:58:20+00:00,46.62179946899414,1.418435976237839,4.518155814361572,4.09940242767334,0.41875338668823225
2020-01-30 12:00:00+00:00,44.31708526611328,1.3824669009999784,4.5202600967407225,4.102032661437988,0.4182274353027342
2020-01-30 12:01:40+00:00,46.18234634399414,1.4116473328591466,4.518944979858398,4.1033477783203125,0.41559720153808577
2020-01-30 12:03:20+00:00,44.96162414550781,1.3926183824966532,4.511579753112793,4.095457077026367,0.4161226760864256
2020-01-30 12:05:00+00:00,45.81613540649414,1.4059654219122617,4.5097386848449705,4.094141960144043,0.41559672470092757
2020-01-30 12:06:40+00:00,46.85618591308594,1.4220436839040589,4.514209510040283,4.094667911529541,0.419541598510742
2020-01-30 12:08:20+00:00,44.35126495361328,1.383007076577425,4.5097386848449705,4.098087310791016,0.4116513740539549
2020-01-30 12:10:00+00:00,47.23217010498047,1.4278120914055272,4.512368441772461,4.094141960144043,0.4182264816284178
2020-01-30 12:11:40+00:00,42.398109436035156,1.3517979611552555,4.510264636230469,4.090723037719727,0.419541598510742
2020-01-30 12:13:20+00:00,44.34149932861328,1.3828527619400897,4.512368441772461,4.098087310791016,0.41428113098144514
2020-01-30 12:15:00+00:00,47.32006072998047,1.4291572091810874,4.508949519348144,4.092826843261719,0.4161226760864256
2020-01-30 12:16:40+00:00,45.24482727050781,1.3970558134471645,4.505793334197998,4.08756685256958,0.4182264816284178
2020-01-30 12:18:20+00:00,45.07392883300781,1.3943797205103874,4.501847983551025,4.088092803955078,0.4137551795959471
2020-01-30 12:20:00+00:00,45.611045837402344,1.402773453931137,4.506319285583496,4.0841474533081055,0.42217183227539046
2020-01-30 12:21:40+00:00,49.649200439453125,1.4643589653857236,4.506319285583496,4.0841474533081055,0.42217183227539046
2020-01-30 12:23:20+00:00,43.609066009521484,1.3712301595271388,4.501847983551025,4.081516742706299,0.4203312408447264
2020-01-30 12:25:00+00:00,44.90303039550781,1.3916985504268744,4.502373934936523,4.082832336425781,0.419541598510742
2020-01-30 12:26:40+00:00,47.34447479248047,1.4295306313071137,4.494483710479736,4.080201625823975,0.41428208465576155
