"LNGS Time","PUR_PT275_PPUMPOUTLET.PI","PUR_PT271_PHEOUTLET.PI","PUR_PT276_PPUMPOUTLET.PI","PUR_DPT288_PMON_A.PI","PUR_P271_P271_PUB_FMON.PI","PUR_P272_P272_PUB_FMON.PI","PUR_PCV287SET_AO.PI","PUR_FCV286SET_AO.PI"
"2020-02-06 09:00:00",2.16095781326294,2.9045102596283,4.62333393096924,84.7815704345703,0,33,18,26
"2020-02-06 09:00:10",2.16095781326294,2.90003895759583,4.61360263824463,86.0999450683594,0,33,18,26
"2020-02-06 09:00:20",2.16016864776611,2.90188002586365,4.61754751205444,85.7727813720703,0,33,18,26
"2020-02-06 09:00:30",2.16411399841309,2.89398980140686,4.60965728759766,84.7083282470703,0,33,18,26
"2020-02-06 09:00:40",2.16227293014526,2.9005651473999,4.61938858032227,82.6819229125977,0,33,18,26
"2020-02-06 09:00:50",2.16621804237366,2.89346361160278,4.61360263824463,86.0755310058594,0,33,18,26
"2020-02-06 09:01:00",2.16279888153076,2.9039843082428,4.61886262893677,82.4768447875977,0,33,18,26
"2020-02-06 09:01:10",2.16411399841309,2.9005651473999,4.62806797027588,81.6809463500977,0,33,18,26
"2020-02-06 09:01:20",2.16279888153076,2.90714049339294,4.61675834655762,86.0657653808594,0,33,18,26
"2020-02-06 09:01:30",2.15832757949829,2.91318964958191,4.61360263824463,86.1976013183594,0,33,18,26
"2020-02-06 09:01:40",2.16016864776611,2.89477872848511,4.63254022598267,89.8597717285156,0,33,18,26
"2020-02-06 09:01:50",2.15964269638062,2.88951849937439,4.6128134727478,85.3577423095703,0,33,18,26
"2020-02-06 09:02:00",2.16148376464844,2.89793491363525,4.61675834655762,84.0491333007813,0,33,18,26
"2020-02-06 09:02:10",2.16095781326294,2.90792942047119,4.63595962524414,82.0959854125977,0,33,18,26
"2020-02-06 09:02:20",2.16411399841309,2.88951849937439,4.60492277145386,83.2825088500977,0,33,18,26
"2020-02-06 09:02:30",2.16542911529541,2.89925003051758,4.61149835586548,83.7708129882813,0,33,18,26
"2020-02-06 09:02:40",2.16411399841309,2.9005651473999,4.61544370651245,85.7337188720703,0,33,18,26
"2020-02-06 09:02:50",2.16148376464844,2.91055965423584,4.62596416473389,85.0501251220703,0,33,18,26
"2020-02-06 09:03:00",2.15964269638062,2.90003895759583,4.60834217071533,83.6829223632813,0,33,18,26
"2020-02-06 09:03:10",2.16148376464844,2.90792942047119,4.6122875213623,87.686882019043,0,33,18,26
"2020-02-06 09:03:20",2.15964269638062,2.89609384536743,4.61097240447998,84.3177032470703,0,33,18,26
"2020-02-06 09:03:30",2.16411399841309,2.89793491363525,4.60176658630371,87.140007019043,0,33,18,26
"2020-02-06 09:03:40",2.16411399841309,2.9039843082428,4.61097240447998,87.320671081543,0,33,18,26
"2020-02-06 09:03:50",2.16227293014526,2.90714049339294,4.62201881408691,85.9436950683594,0,33,18,26
"2020-02-06 09:04:00",2.16095781326294,2.89793491363525,4.60623788833618,85.3089141845703,0,33,18,26
"2020-02-06 09:04:10",2.16411399841309,2.89740896224976,4.61886262893677,86.0022888183594,0,33,18,26
"2020-02-06 09:04:20",2.16227293014526,2.9005651473999,4.61544370651245,86.1487731933594,0,33,18,26
"2020-02-06 09:04:30",2.16358780860901,2.90135407447815,4.60571193695068,83.9758911132813,0,33,18,26
"2020-02-06 09:04:40",2.15964269638062,2.90582537651062,4.61544370651245,87.125358581543,0,33,18,26
"2020-02-06 09:04:50",2.16148376464844,2.89398980140686,4.61360263824463,84.6106719970703,0,33,18,26
"2020-02-06 09:05:00",2.16016864776611,2.89925003051758,4.60965728759766,83.1213760375977,0,33,18,26
"2020-02-06 09:05:10",2.15964269638062,2.91108560562134,4.61886262893677,86.822624206543,0,33,18,26
"2020-02-06 09:05:20",2.16148376464844,2.9039843082428,4.61623239517212,83.0871963500977,0,33,18,26
"2020-02-06 09:05:30",2.16358780860901,2.9005651473999,4.62806797027588,83.2434463500977,0,33,18,26
"2020-02-06 09:05:40",2.16279888153076,2.89135956764221,4.60492277145386,84.9524688720703,0,33,18,26
"2020-02-06 09:05:50",2.16148376464844,2.90661430358887,4.60965728759766,83.8440551757813,0,33,18,26
"2020-02-06 09:06:00",2.16095781326294,2.90319514274597,4.62333393096924,82.9651260375977,0,33,18,26
"2020-02-06 09:06:10",2.16542911529541,2.9005651473999,4.6122875213623,84.9427032470703,0,33,18,26
"2020-02-06 09:06:20",2.16227293014526,2.90924453735352,4.61623239517212,84.9915313720703,0,33,18,26
"2020-02-06 09:06:30",2.16148376464844,2.89740896224976,4.61623239517212,85.2942657470703,0,33,18,26
"2020-02-06 09:06:40",2.16358780860901,2.89477872848511,4.61412858963013,82.9993057250977,0,33,18,26
"2020-02-06 09:06:50",2.16411399841309,2.89477872848511,4.60702705383301,88.077507019043,0,33,18,26
"2020-02-06 09:07:00",2.16095781326294,2.9045102596283,4.61149835586548,83.9172973632813,0,33,18,26
"2020-02-06 09:07:10",2.16411399841309,2.89925003051758,4.61807346343994,86.773796081543,0,33,18,26
"2020-02-06 09:07:20",2.16411399841309,2.89609384536743,4.60176658630371,85.5628204345703,0,33,18,26
"2020-02-06 09:07:30",2.16542911529541,2.89872407913208,4.62280797958374,82.6086807250977,0,33,18,26
"2020-02-06 09:07:40",2.16358780860901,2.90792942047119,4.6122875213623,81.7932510375977,0,33,18,26
"2020-02-06 09:07:50",2.16279888153076,2.9045102596283,4.63464450836182,85.7971954345703,0,33,18,26
"2020-02-06 09:08:00",2.16358780860901,2.89477872848511,4.64122009277344,84.4153594970703,0,33,18,26
"2020-02-06 09:08:10",2.16411399841309,2.90529942512512,4.60045146942139,83.7219848632813,0,33,18,26
"2020-02-06 09:08:20",2.16148376464844,2.90661430358887,4.62017774581909,87.140007019043,0,33,18,26
"2020-02-06 09:08:30",2.16095781326294,2.89346361160278,4.61938858032227,85.1477813720703,0,33,18,26
"2020-02-06 09:08:40",2.16095781326294,2.90319514274597,4.61544370651245,82.7307510375977,0,33,18,26
"2020-02-06 09:08:50",2.16148376464844,2.90582537651062,4.62543821334839,88.5316314697266,0,33,18,26
"2020-02-06 09:09:00",2.16279888153076,2.90319514274597,4.61623239517212,87.247428894043,0,33,18,26
"2020-02-06 09:09:10",2.16542911529541,2.90661430358887,4.62938451766968,84.3421173095703,0,33,18,26
"2020-02-06 09:09:20",2.16279888153076,2.90582537651062,4.61360263824463,82.7698135375977,0,33,18,26
"2020-02-06 09:09:30",2.16542911529541,2.90135407447815,4.61886262893677,86.4661560058594,0,33,18,26
"2020-02-06 09:09:40",2.16674399375916,2.90135407447815,4.61544370651245,84.2346954345703,0,33,18,26
"2020-02-06 09:09:50",2.16411399841309,2.90529942512512,4.60176658630371,84.1956329345703,0,33,18,26
"2020-02-06 09:10:00",2.16753315925598,2.91055965423584,4.60965728759766,85.9778747558594,0,33,18,26
"2020-02-06 09:10:10",2.16279888153076,2.9045102596283,4.62596416473389,85.0989532470703,0,33,18,26
"2020-02-06 09:10:20",2.16411399841309,2.90529942512512,4.62991046905518,86.895866394043,0,33,18,26
"2020-02-06 09:10:30",2.16358780860901,2.90003895759583,4.6122875213623,85.0403594970703,0,33,18,26
"2020-02-06 09:10:40",2.16227293014526,2.90003895759583,4.60571193695068,85.2942657470703,0,33,18,26
"2020-02-06 09:10:50",2.16358780860901,2.89925003051758,4.62464904785156,89.1419982910156,0,33,18,26
"2020-02-06 09:11:00",2.16095781326294,2.89793491363525,4.61412858963013,87.369499206543,0,33,18,26
"2020-02-06 09:11:10",2.16358780860901,2.89925003051758,4.61807346343994,83.3166885375977,0,33,18,26
"2020-02-06 09:11:20",2.16227293014526,2.90977048873901,4.60834217071533,85.5384063720703,0,33,18,26
"2020-02-06 09:11:30",2.16227293014526,2.91187477111816,4.60965728759766,84.7962188720703,0,33,18,26
"2020-02-06 09:11:40",2.16016864776611,2.90661430358887,4.61018323898315,85.9046173095703,0,33,18,26
"2020-02-06 09:11:50",2.16358780860901,2.90792942047119,4.62280797958374,84.9280548095703,0,33,18,26
"2020-02-06 09:12:00",2.16148376464844,2.89872407913208,4.61754751205444,85.8313751220703,0,33,18,26
"2020-02-06 09:12:10",2.16411399841309,2.90661430358887,4.6122875213623,86.2464294433594,0,33,18,26
"2020-02-06 09:12:20",2.16621804237366,2.89477872848511,4.60755300521851,85.8802032470703,0,33,18,26
"2020-02-06 09:12:30",2.16016864776611,2.89793491363525,4.60439682006836,85.2210235595703,0,33,18,26
"2020-02-06 09:12:40",2.16227293014526,2.89346361160278,4.61807346343994,84.1370391845703,0,33,18,26
"2020-02-06 09:12:50",2.16279888153076,2.88557314872742,4.59440231323242,85.9290313720703,0,33,18,26
"2020-02-06 09:13:00",2.16358780860901,2.89083361625671,4.60045146942139,81.4270172119141,0,33,18,26
"2020-02-06 09:13:10",2.16095781326294,2.90003895759583,4.61938858032227,87.799186706543,0,33,18,26
"2020-02-06 09:13:20",2.16753315925598,2.89793491363525,4.61938858032227,87.799186706543,0,33,18,26
"2020-02-06 09:13:30",2.16148376464844,2.89872407913208,4.59913682937622,84.3323516845703,0,33,18,26
"2020-02-06 09:13:40",2.16358780860901,2.89609384536743,4.61412858963013,87.442741394043,0,33,18,26
"2020-02-06 09:13:50",2.16411399841309,2.89925003051758,4.60965728759766,83.2825088500977,0,33,18,26
"2020-02-06 09:14:00",2.16227293014526,2.89740896224976,4.62149286270142,86.588249206543,0,33,18,26
"2020-02-06 09:14:10",2.16148376464844,2.89398980140686,4.6128134727478,84.8450469970703,0,33,18,26
"2020-02-06 09:14:20",2.16358780860901,2.89398980140686,4.61018323898315,84.4055938720703,0,33,18,26
"2020-02-06 09:14:30",2.16095781326294,2.90319514274597,4.62938451766968,89.0052642822266,0,33,18,26
"2020-02-06 09:14:40",2.16095781326294,2.9039843082428,4.61886262893677,87.188835144043,0,33,18,26
"2020-02-06 09:14:50",2.16542911529541,2.90319514274597,4.63648557662964,84.2200469970703,0,33,18,26
