"LNGS Time","PUR_TE281_TFEOUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_DPT288_PMON_A.PI","PUR_TE278_TFILTEROUTLET.PI"
"2020-12-03 01:48:25",-95.8968505859375,-96.8795318603516,52.0076293945313,-99.7726440429688
"2020-12-03 02:05:05",-95.9273681640625,-96.9039459228516,51.9099731445313,-99.7604370117188
"2020-12-03 02:21:45",-95.9090576171875,-96.8795318603516,50.9675788879395,-99.7604370117188
"2020-12-03 02:38:25",-95.9273681640625,-96.8856353759766,51.5291023254395,-99.7909545898438
"2020-12-03 02:55:05",-95.9212646484375,-96.9161529541016,51.7976684570313,-99.7665405273438
"2020-12-03 03:11:45",-95.9212646484375,-96.8856353759766,52.0564651489258,-99.7848510742188
"2020-12-03 03:28:25",-95.9212646484375,-96.8856353759766,52.2517776489258,-99.7604370117188
"2020-12-03 03:45:05",-95.8968505859375,-96.9039459228516,52.0906448364258,-99.7421264648438
"2020-12-03 04:01:45",-95.9090576171875,-96.8917388916016,51.4802742004395,-99.7482299804688
"2020-12-03 04:18:25",-95.9151611328125,-96.9161529541016,51.4216804504395,-99.7665405273438
"2020-12-03 04:35:05",-95.8968505859375,-96.8917388916016,52.6912307739258,-99.7482299804688
"2020-12-03 04:51:45",-95.9151611328125,-96.9283599853516,51.9099731445313,-99.7665405273438
"2020-12-03 05:08:25",-95.9151611328125,-96.9039459228516,51.7732543945313,-99.7726440429688
"2020-12-03 05:25:05",-95.9151611328125,-96.9100494384766,52.7986526489258,-99.7726440429688
"2020-12-03 05:41:45",-95.9212646484375,-96.8673248291016,52.9109573364258,-99.7726440429688
"2020-12-03 05:58:25",-95.9212646484375,-96.8673248291016,51.5925788879395,-99.7604370117188
"2020-12-03 06:15:05",-95.9212646484375,-96.9039459228516,51.7146492004395,-99.7726440429688
"2020-12-03 06:31:45",-95.9151611328125,-96.9283599853516,51.9929809570313,-99.7604370117188
"2020-12-03 06:48:25",-95.9090576171875,-96.9039459228516,51.6902351379395,-99.7665405273438
"2020-12-03 07:05:05",-95.8968505859375,-96.8917388916016,51.6902351379395,-99.7421264648438
"2020-12-03 07:21:45",-95.9090576171875,-96.9161529541016,51.4314460754395,-99.7604370117188
"2020-12-03 07:38:25",-95.9151611328125,-96.8856353759766,51.3240242004395,-99.7604370117188
"2020-12-03 07:55:05",-95.8968505859375,-96.8856353759766,51.5437507629395,-99.7604370117188
"2020-12-03 08:11:45",-95.9151611328125,-96.9161529541016,52.1150588989258,-99.7726440429688
"2020-12-03 08:28:25",-95.9151611328125,-96.9100494384766,51.3484382629395,-99.7665405273438
"2020-12-03 08:45:05",-95.9090576171875,-96.8856353759766,51.9197387695313,-99.7604370117188
"2020-12-03 09:01:45",-95.9151611328125,-96.8917388916016,52.0808792114258,-99.7482299804688
"2020-12-03 09:18:25",-95.9212646484375,-96.8917388916016,51.4314460754395,-99.7909545898438
"2020-12-03 09:35:05",-95.9212646484375,-96.9039459228516,51.8123168945313,-99.7665405273438
"2020-12-03 09:51:45",-95.9090576171875,-96.9161529541016,52.9207229614258,-99.7604370117188
"2020-12-03 10:08:25",-95.9090576171875,-96.9405670166016,51.3484382629395,-99.7665405273438
"2020-12-03 10:25:05",-95.9273681640625,-96.9466705322266,51.5193367004395,-99.7726440429688
"2020-12-03 10:41:45",-95.9395751953125,-96.9344635009766,52.6521682739258,-99.7848510742188
"2020-12-03 10:58:25",-95.9151611328125,-96.9649810791016,51.8953247070313,-99.7665405273438
"2020-12-03 11:15:05",-95.9273681640625,-96.9710845947266,52.0076293945313,-99.7726440429688
"2020-12-03 11:31:45",-95.9456787109375,-96.9588775634766,51.7732543945313,-99.7665405273438
"2020-12-03 11:48:25",-95.9151611328125,-97.0016021728516,50.4792861938477,-99.7726440429688
"2020-12-03 12:05:05",-95.9395751953125,-96.9588775634766,51.7732543945313,-99.7726440429688
"2020-12-03 12:21:45",-95.9212646484375,-97.0138092041016,52.3982620239258,-99.7726440429688
"2020-12-03 12:38:25",-95.9273681640625,-97.0016021728516,51.1873054504395,-99.7848510742188
"2020-12-03 12:55:05",-95.9273681640625,-96.9710845947266,51.7976684570313,-99.7726440429688
"2020-12-03 13:11:45",-95.9395751953125,-97.0016021728516,51.2849617004395,-99.7665405273438
"2020-12-03 13:28:25",-95.9090576171875,-97.0016021728516,51.9588012695313,-99.7665405273438
"2020-12-03 13:45:05",-95.9456787109375,-96.9344635009766,51.7879028320313,-99.7848510742188
"2020-12-03 14:01:45",-95.9212646484375,-96.9710845947266,51.8464965820313,-99.7360229492188
"2020-12-03 14:18:25",-95.9395751953125,-96.9588775634766,52.0076293945313,-99.7665405273438
"2020-12-03 14:35:05",-95.9090576171875,-96.9405670166016,51.3240242004395,-99.7604370117188
"2020-12-03 14:51:45",-95.9395751953125,-96.9344635009766,52.4470901489258,-99.7604370117188
"2020-12-03 15:08:25",-95.9212646484375,-96.9161529541016,52.0564651489258,-99.7482299804688
"2020-12-03 15:25:05",-95.8907470703125,-96.9039459228516,51.7732543945313,-99.7421264648438
"2020-12-03 15:41:45",-95.9090576171875,-96.9283599853516,51.4070320129395,-99.7604370117188
"2020-12-03 15:58:25",-95.9090576171875,-96.9283599853516,52.3006057739258,-99.7604370117188
"2020-12-03 16:15:05",-95.9151611328125,-96.9161529541016,51.8953247070313,-99.7665405273438
"2020-12-03 16:31:45",-95.9273681640625,-96.9283599853516,52.0076293945313,-99.7604370117188
"2020-12-03 16:48:25",-95.9212646484375,-96.9283599853516,52.2859573364258,-99.7665405273438
"2020-12-03 17:05:05",-95.9151611328125,-96.9161529541016,52.3347854614258,-99.7482299804688
"2020-12-03 17:21:45",-95.9090576171875,-96.9100494384766,51.8953247070313,-99.7421264648438
"2020-12-03 17:38:25",-95.8968505859375,-96.9161529541016,52.3494338989258,-99.7238159179688
"2020-12-03 17:55:05",-95.9090576171875,-96.8917388916016,52.0808792114258,-99.7421264648438
"2020-12-03 18:11:45",-95.9090576171875,-96.9039459228516,52.6424026489258,-99.7482299804688
"2020-12-03 18:28:25",-95.8968505859375,-96.8917388916016,52.6179885864258,-99.7421264648438
"2020-12-03 18:45:05",-95.8968505859375,-96.9100494384766,52.0076293945313,-99.7360229492188
"2020-12-03 19:01:45",-95.9151611328125,-96.8917388916016,51.6755867004395,-99.7421264648438
"2020-12-03 19:18:25",-95.9090576171875,-96.8856353759766,52.3006057739258,-99.7421264648438
"2020-12-03 19:35:05",-95.8907470703125,-96.9283599853516,51.9832153320313,-99.7360229492188
"2020-12-03 19:51:45",-95.9151611328125,-96.8673248291016,50.9675788879395,-99.7482299804688
"2020-12-03 20:08:25",-95.8846435546875,-96.8917388916016,52.1785354614258,-99.7421264648438
"2020-12-03 20:25:05",-95.8968505859375,-96.8856353759766,52.4226760864258,-99.7360229492188
"2020-12-03 20:41:45",-95.8907470703125,-96.8551177978516,51.6267585754395,-99.7238159179688
"2020-12-03 20:58:25",-95.8846435546875,-96.8673248291016,52.6912307739258,-99.7116088867188
"2020-12-03 21:15:05",-95.8907470703125,-96.8795318603516,52.1785354614258,-99.7238159179688
"2020-12-03 21:31:45",-95.8846435546875,-96.8612213134766,51.9343872070313,-99.7421264648438
"2020-12-03 21:48:25",-95.8846435546875,-96.8856353759766,52.8963088989258,-99.7360229492188
"2020-12-03 22:05:05",-95.8907470703125,-96.8612213134766,51.9099731445313,-99.7360229492188
"2020-12-03 22:21:45",-95.8907470703125,-96.8368072509766,51.6023445129395,-99.7177124023438
"2020-12-03 22:38:25",-95.8602294921875,-96.8673248291016,51.6755867004395,-99.7177124023438
"2020-12-03 22:55:05",-95.8663330078125,-96.8673248291016,51.6902351379395,-99.7177124023438
"2020-12-03 23:11:45",-95.8724365234375,-96.8368072509766,52.0564651489258,-99.7177124023438
"2020-12-03 23:28:25",-95.9090576171875,-96.8673248291016,52.0564651489258,-99.7421264648438
"2020-12-03 23:45:05",-95.8907470703125,-96.8795318603516,51.6511726379395,-99.7177124023438
"2020-12-04 00:01:45",-95.8907470703125,-96.8551177978516,52.3347854614258,-99.7116088867188
"2020-12-04 00:18:25",-95.8724365234375,-96.8795318603516,52.1394729614258,-99.7116088867188
"2020-12-04 00:35:05",-95.8724365234375,-96.8795318603516,51.6169929504395,-99.7238159179688
"2020-12-04 00:51:45",-95.8724365234375,-96.8612213134766,51.5535163879395,-99.7238159179688
"2020-12-04 01:08:25",-95.8907470703125,-96.8673248291016,51.8611450195313,-99.7360229492188
"2020-12-04 01:25:05",-95.8663330078125,-96.8551177978516,51.1042976379395,-99.7238159179688
"2020-12-04 01:41:45",-95.8968505859375,-96.8673248291016,51.9832153320313,-99.7421264648438
"2020-12-04 01:58:25",-95.8907470703125,-96.8551177978516,51.5046882629395,-99.7360229492188
"2020-12-04 02:15:05",-95.8968505859375,-96.8795318603516,53.3504295349121,-99.7482299804688
"2020-12-04 02:31:45",-95.8907470703125,-96.8917388916016,51.7000007629395,-99.7238159179688
"2020-12-04 02:48:25",-95.9090576171875,-96.8062896728516,51.6267585754395,-99.7360229492188
"2020-12-04 03:05:05",-95.8846435546875,-96.8673248291016,52.1883010864258,-99.7360229492188
"2020-12-04 03:21:45",-95.8968505859375,-96.8856353759766,53.0916290283203,-99.7360229492188
"2020-12-04 03:38:25",-95.8663330078125,-96.8612213134766,52.2371292114258,-99.7177124023438
"2020-12-04 03:55:05",-95.8907470703125,-96.8612213134766,52.7254104614258,-99.7482299804688
"2020-12-04 04:11:45",-95.8846435546875,-96.8917388916016,52.5447463989258,-99.7482299804688
"2020-12-04 04:28:25",-95.8907470703125,-96.8795318603516,52.5203323364258,-99.7360229492188
"2020-12-04 04:45:05",-95.8846435546875,-96.8551177978516,52.6033401489258,-99.7238159179688
"2020-12-04 05:01:45",-95.9151611328125,-96.8795318603516,53.2136993408203,-99.7360229492188
"2020-12-04 05:18:25",-95.8968505859375,-96.8612213134766,52.7644729614258,-99.7421264648438
"2020-12-04 05:35:05",-95.8907470703125,-96.8673248291016,52.1297073364258,-99.7421264648438
"2020-12-04 05:51:45",-95.8907470703125,-96.8612213134766,51.5779304504395,-99.7177124023438
"2020-12-04 06:08:25",-95.8968505859375,-96.8856353759766,53.1551055908203,-99.7421264648438
"2020-12-04 06:25:05",-95.8907470703125,-96.8795318603516,52.0808792114258,-99.7177124023438
"2020-12-04 06:41:45",-95.9090576171875,-96.8795318603516,51.6902351379395,-99.7360229492188
"2020-12-04 06:58:25",-95.8968505859375,-96.8917388916016,51.9588012695313,-99.7360229492188
"2020-12-04 07:15:05",-95.8724365234375,-96.8795318603516,52.2859573364258,-99.7116088867188
"2020-12-04 07:31:45",-95.8724365234375,-96.8673248291016,52.4226760864258,-99.7177124023438
"2020-12-04 07:48:25",-95.8663330078125,-96.8673248291016,51.3337898254395,-99.7116088867188
"2020-12-04 08:05:05",-95.8846435546875,-96.8612213134766,51.3972663879395,-99.7238159179688
"2020-12-04 08:21:45",-95.8846435546875,-96.8795318603516,52.8474807739258,-99.7177124023438
