"LNGS Time","PUR_TE281_TFEOUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_DPT288_PMON_A.PI","PUR_TE276_TFILTEROUTLET.PI"
"2021-04-17 00:05:05",-96.7513580322266,-96.2447509765625,116.779136657715,-100.004577636719
"2021-04-17 00:06:05",-96.7391510009766,-96.2630615234375,117.496910095215,-100.004577636719
"2021-04-17 00:07:05",-96.7452545166016,-96.2813720703125,121.96475982666,-100.004577636719
"2021-04-17 00:08:05",-96.7452545166016,-96.3057861328125,119.962768554688,-100.004577636719
"2021-04-17 00:09:05",-96.7513580322266,-96.3057861328125,118.473495483398,-100.004577636719
"2021-04-17 00:10:05",-96.7696685791016,-96.2935791015625,120.866088867188,-100.010681152344
"2021-04-17 00:11:05",-96.7757720947266,-96.2935791015625,119.010604858398,-100.028991699219
"2021-04-17 00:12:05",-96.7818756103516,-96.2813720703125,116.583824157715,-100.022888183594
"2021-04-17 00:13:05",-96.7818756103516,-96.2813720703125,116.022277832031,-100.035095214844
"2021-04-17 00:14:05",-96.7818756103516,-96.3118896484375,123.527282714844,-100.022888183594
"2021-04-17 00:15:05",-96.7818756103516,-96.3057861328125,121.515518188477,-100.022888183594
"2021-04-17 00:16:05",-96.7818756103516,-96.3118896484375,120.744018554688,-100.028991699219
"2021-04-17 00:17:05",-96.7818756103516,-96.3485107421875,121.76944732666,-100.047302246094
"2021-04-17 00:18:05",-96.7940826416016,-96.3363037109375,119.928588867188,-100.047302246094
"2021-04-17 00:19:05",-96.8062896728516,-96.3118896484375,117.340660095215,-100.059509277344
"2021-04-17 00:20:05",-96.8001861572266,-96.2630615234375,123.22452545166,-100.059509277344
"2021-04-17 00:21:05",-96.8184967041016,-96.2447509765625,117.692222595215,-100.053405761719
"2021-04-17 00:22:05",-96.8184967041016,-96.2935791015625,117.741050720215,-100.053405761719
"2021-04-17 00:23:05",-96.8062896728516,-96.3057861328125,116.642417907715,-100.047302246094
"2021-04-17 00:24:05",-96.8062896728516,-96.3057861328125,113.898223876953,-100.053405761719
"2021-04-17 00:25:05",-96.8062896728516,-96.2691650390625,114.630661010742,-100.035095214844
"2021-04-17 00:26:05",-96.8001861572266,-96.2569580078125,117.667808532715,-100.035095214844
"2021-04-17 00:27:05",-96.8062896728516,-96.3057861328125,121.466690063477,-100.035095214844
"2021-04-17 00:28:05",-96.7940826416016,-96.3424072265625,111.99390411377,-100.053405761719
"2021-04-17 00:29:05",-96.7818756103516,-96.3302001953125,120.001831054688,-100.028991699219
"2021-04-17 00:30:05",-96.7940826416016,-96.3179931640625,116.193176269531,-100.035095214844
"2021-04-17 00:31:05",-96.8001861572266,-96.3057861328125,118.024253845215,-100.053405761719
"2021-04-17 00:32:05",-96.8001861572266,-96.3118896484375,119.669799804688,-100.053405761719
"2021-04-17 00:33:05",-96.8062896728516,-96.3057861328125,122.01358795166,-100.053405761719
"2021-04-17 00:34:05",-96.8184967041016,-96.2935791015625,120.490112304688,-100.053405761719
"2021-04-17 00:35:05",-96.8184967041016,-96.2691650390625,124.689407348633,-100.047302246094
"2021-04-17 00:36:05",-96.8062896728516,-96.2630615234375,116.925621032715,-100.035095214844
